,InParanoid,InParanoidCore,OMA_Groups,OMA_Pairs,PANTHER8_LDO,RSD,EggNOG,Orthoinspector,Hieranoid_2,EnsemblCompara_v2,PANTHER8_all,Metaphors,PhylomeDB
P35544,Mammalia,Vertebrata,Mammalia,Mammalia,None,Opisthokonta,Eukaryota,Opisthokonta,Opisthokonta,Eukaryota,None,Eukaryota,Eukaryota
Q6TFL4,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eumetazoa,Eukaryota,Eukaryota,Euk+Bac
P50570,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Eukaryota,Eumetazoa,Eukaryota,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,Opisthokonta,Eukaryota
Q96CN4,Vertebrata,Eumetazoa,Vertebrata,Opisthokonta,Vertebrata,Eukaryota,Eukaryota,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota
A2RU67,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa
P42336,Eumetazoa,Opisthokonta,Opisthokonta,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q86V48,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota
P22888,Vertebrata,Eukaryota,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota
P06737,Vertebrata,Vertebrata,Euk+Bac,Eukaryota,Vertebrata,Cellular_organisms,Euk+Bac,Euk+Bac,Euk+Bac,Cellular_organisms,Euk+Bac,Cellular_organisms,Cellular_organisms
P34903,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Euk+Bac,Euk+Bac,Euk+Bac,Eumetazoa,Eumetazoa
Q16385,None,None,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia
P02100,Mammalia,Mammalia,Vertebrata,Mammalia,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Euk+Bac,Euk+Bac
Q32ZL2,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eumetazoa
Q9NVV9,Eumetazoa,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
P07438,Mammalia,None,Mammalia,None,Mammalia,Mammalia,None,Mammalia,Mammalia,Vertebrata,Vertebrata,Vertebrata,Mammalia
Q5VZL5,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
ENSP00000411520,None,None,Mammalia,None,None,None,None,None,Mammalia,Mammalia,None,None,Mammalia
Q9UKD1,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
P40121,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Vertebrata,Eukaryota,Vertebrata,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q92541,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q5T8I9,Eukaryota,Eukaryota,Vertebrata,Vertebrata,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Eukaryota,Euk+Bac,Euk+Bac,Eukaryota,Euk+Bac
Q8N910,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,None,Mammalia,Mammalia,Mammalia,None,Mammalia,None
Q92786,Eumetazoa,Eumetazoa,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Vertebrata
Q5T035,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,Mammalia,Mammalia,Eukaryota,Eumetazoa,Mammalia
Q9NZU5,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Opisthokonta,Opisthokonta,Eukaryota,Eumetazoa,Opisthokonta,Opisthokonta
Q9P003,Opisthokonta,Opisthokonta,Eukaryota,Opisthokonta,Eumetazoa,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q9H5J8,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,None,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata
A1L188,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,None,Mammalia,Mammalia,Mammalia,None,Mammalia,Mammalia
Q14686,Eumetazoa,Eumetazoa,Vertebrata,Opisthokonta,Opisthokonta,Eumetazoa,Eumetazoa,Eumetazoa,Vertebrata,Eukaryota,Opisthokonta,Eumetazoa,Vertebrata
O14603,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia
Q14254,Opisthokonta,Euk+Bac,Opisthokonta,Opisthokonta,Euk+Bac,Opisthokonta,Opisthokonta,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac
P78317,Eumetazoa,Vertebrata,Vertebrata,Eumetazoa,Eukaryota,Eukaryota,Eumetazoa,Eumetazoa,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q9UL46,Vertebrata,Vertebrata,Vertebrata,Eukaryota,Vertebrata,Vertebrata,Vertebrata,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q9H1B4,Mammalia,None,Mammalia,Mammalia,None,Eumetazoa,Opisthokonta,Eumetazoa,Opisthokonta,Opisthokonta,Eukaryota,Opisthokonta,Opisthokonta
Q96RJ6,Eumetazoa,Eumetazoa,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
Q92900,Cellular_organisms,Cellular_organisms,Eukaryota,Eukaryota,Eukaryota,Cellular_organisms,Eukaryota,Eukaryota,Eukaryota,None,Cellular_organisms,Eukaryota,Eukaryota
Q9ULM6,Vertebrata,Vertebrata,Opisthokonta,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Euk+Bac,Eukaryota,Eukaryota
Q96A65,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q6UXE8,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Vertebrata,Vertebrata,Mammalia,Vertebrata,Eumetazoa,Eumetazoa
Q9H1V8,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Euk+Bac,Vertebrata,Eumetazoa,Euk_Archaea,Cellular_organisms,Cellular_organisms,Eumetazoa,Eumetazoa
Q86Y97,Mammalia,Opisthokonta,Mammalia,Mammalia,Mammalia,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta
Q9NQ66,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Opisthokonta,Eumetazoa,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q8IZQ1,Eumetazoa,Eukaryota,Eumetazoa,Eukaryota,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,None,Eukaryota,Eukaryota,Eukaryota
Q9HBH5,Opisthokonta,Euk+Bac,Eumetazoa,Eumetazoa,Eukaryota,Euk+Bac,Opisthokonta,Cellular_organisms,Euk+Bac,Euk+Bac,Cellular_organisms,Cellular_organisms,Euk+Bac
P54284,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Eumetazoa,Opisthokonta
P55290,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Euk+Bac,Eumetazoa,Eumetazoa
ENSP00000409486,None,None,None,None,None,None,None,None,None,None,None,Eumetazoa,Eumetazoa
P30281,Vertebrata,Eumetazoa,Eumetazoa,Eukaryota,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q9C0J1,Vertebrata,Vertebrata,Vertebrata,Eukaryota,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eukaryota,Vertebrata,Eukaryota,Eukaryota,Eukaryota
Q6NUJ5,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eumetazoa,Eumetazoa
O14498,Mammalia,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Euk+Bac,Euk+Bac
Q5VYP0,None,None,None,None,None,Mammalia,None,Mammalia,Mammalia,Mammalia,None,Mammalia,Mammalia
Q8TDI8,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eukaryota,Opisthokonta,Opisthokonta,Eumetazoa,Opisthokonta
Q96MV8,Eukaryota,Opisthokonta,Vertebrata,Eukaryota,Vertebrata,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q96GN5,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eukaryota,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eumetazoa,Eumetazoa
Q63HM9,Vertebrata,Eumetazoa,Eumetazoa,Vertebrata,Vertebrata,Eukaryota,Opisthokonta,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota
ENSP00000401239,None,None,Eumetazoa,Eumetazoa,None,None,None,None,None,Euk_Archaea,None,None,None
P10144,Mammalia,Mammalia,Vertebrata,Mammalia,Mammalia,Vertebrata,Vertebrata,Vertebrata,Euk+Bac,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa
P59894,Mammalia,Mammalia,Mammalia,Mammalia,None,Opisthokonta,Opisthokonta,Opisthokonta,Mammalia,Opisthokonta,None,Mammalia,Eumetazoa
Q6IMN6,Eumetazoa,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
Q9Y5E5,Mammalia,Mammalia,Vertebrata,Mammalia,Mammalia,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa
P40967,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Vertebrata
Q96RR4,Vertebrata,Eukaryota,Eumetazoa,Vertebrata,Vertebrata,Eukaryota,Eukaryota,Eukaryota,Euk+Bac,Eukaryota,Euk+Bac,Eukaryota,Eukaryota
Q13185,Vertebrata,Eumetazoa,Eumetazoa,Vertebrata,Vertebrata,Eukaryota,None,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
P53675,Mammalia,Mammalia,Eukaryota,Mammalia,Vertebrata,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q96IJ6,Euk+Bac,Euk+Bac,Eukaryota,Euk_Archaea,Eukaryota,Euk+Bac,Euk+Bac,Cellular_organisms,Cellular_organisms,Cellular_organisms,Cellular_organisms,Cellular_organisms,Eukaryota
Q9BT23,Eukaryota,Opisthokonta,Eumetazoa,Opisthokonta,Vertebrata,Opisthokonta,Vertebrata,Eukaryota,Eukaryota,Eukaryota,Opisthokonta,Eukaryota,Eukaryota
Q460N3,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Mammalia,Eukaryota,Eumetazoa,Euk_Archaea,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q9Y5S1,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,None,Eumetazoa,Vertebrata,Eumetazoa,Opisthokonta,Vertebrata,Vertebrata
Q9NTM9,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac
Q96CP2,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia
Q9GZZ7,Mammalia,Mammalia,Mammalia,Mammalia,Vertebrata,Mammalia,Vertebrata,Mammalia,Mammalia,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa
Q1RN00,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,None,Mammalia,Mammalia,Mammalia,None,None,None
Q9Y2I7,Eukaryota,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Cellular_organisms,Eukaryota,Eukaryota
O43747,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q6ZRR7,Eukaryota,Eukaryota,Eumetazoa,Eukaryota,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,None,Euk+Bac,Eukaryota,Eukaryota
Q8N4T8,Euk+Bac,Euk+Bac,Vertebrata,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Opisthokonta,Eukaryota,Euk+Bac,Euk+Bac,Eukaryota
O95295,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Opisthokonta,Eumetazoa,Eumetazoa,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,Eukaryota
P62820,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Euk+Bac,Eukaryota,Mammalia
Q2M2I8,Opisthokonta,Opisthokonta,Vertebrata,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q9Y6R4,Eukaryota,Opisthokonta,Eumetazoa,Eumetazoa,Eumetazoa,Opisthokonta,Eukaryota,Opisthokonta,Opisthokonta,None,Euk+Bac,Eukaryota,Eukaryota
P83105,Mammalia,Cellular_organisms,Mammalia,Euk+Bac,Vertebrata,Cellular_organisms,None,Cellular_organisms,Eukaryota,Cellular_organisms,Cellular_organisms,Cellular_organisms,Cellular_organisms
Q9H6Z4,Vertebrata,Opisthokonta,Vertebrata,Eumetazoa,Eumetazoa,Opisthokonta,Eumetazoa,Opisthokonta,Eukaryota,Eumetazoa,Eukaryota,Opisthokonta,Opisthokonta
P07451,Mammalia,Vertebrata,Eukaryota,Vertebrata,Vertebrata,Eumetazoa,None,Eumetazoa,Euk+Bac,Euk+Bac,Euk+Bac,Eukaryota,Euk+Bac
O14640,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,None,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
Q9H208,None,None,Vertebrata,None,None,Mammalia,None,Mammalia,Eumetazoa,Mammalia,Vertebrata,Vertebrata,Vertebrata
A8MW95,Mammalia,Mammalia,Eumetazoa,Opisthokonta,Mammalia,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
P10619,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,Eumetazoa,Euk+Bac,Opisthokonta,Eukaryota,Opisthokonta,Eukaryota,Euk+Bac,Eukaryota,Euk+Bac
A6NJB7,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,None,Mammalia,Mammalia,Mammalia,None,Vertebrata,Mammalia
P29323,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Opisthokonta,Eumetazoa,Opisthokonta,Eukaryota,Opisthokonta
Q9GZN1,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Euk_Archaea,Eukaryota,Eukaryota
Q8N3Z3,Euk+Bac,Euk+Bac,Vertebrata,Euk+Bac,Cellular_organisms,Cellular_organisms,Opisthokonta,Euk+Bac,Cellular_organisms,Euk+Bac,Cellular_organisms,Cellular_organisms,Cellular_organisms
P25874,Mammalia,Mammalia,Eukaryota,Eukaryota,Vertebrata,Mammalia,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q12849,Vertebrata,Eukaryota,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
O15198,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
Q8N3F8,Vertebrata,Eumetazoa,Vertebrata,Opisthokonta,Mammalia,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Opisthokonta,Eukaryota,Eumetazoa,Eumetazoa
Q8IV45,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Mammalia,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Opisthokonta,Mammalia,Eumetazoa,Eumetazoa
Q9UQF2,Vertebrata,Opisthokonta,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Opisthokonta,Opisthokonta,Eumetazoa,Eumetazoa
Q14249,Opisthokonta,Euk+Bac,Opisthokonta,Euk+Bac,Cellular_organisms,Cellular_organisms,Opisthokonta,Euk+Bac,Euk+Bac,Euk+Bac,Cellular_organisms,Cellular_organisms,Cellular_organisms
Q9Y6M1,Vertebrata,Eumetazoa,Eumetazoa,Eukaryota,Eumetazoa,Eukaryota,Opisthokonta,Eumetazoa,Eumetazoa,None,Eukaryota,Opisthokonta,Opisthokonta
P43243,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Vertebrata,Vertebrata
Q8N2G8,Euk+Bac,Eukaryota,Mammalia,Mammalia,Euk+Bac,Euk+Bac,Eukaryota,Eukaryota,Euk+Bac,Euk+Bac,Euk+Bac,Eukaryota,Eukaryota
P23634,Mammalia,Mammalia,Eukaryota,Eumetazoa,Euk+Bac,Euk+Bac,Eukaryota,Euk+Bac,Opisthokonta,Euk+Bac,Euk+Bac,Cellular_organisms,Cellular_organisms
Q16280,Vertebrata,Eumetazoa,Eumetazoa,Vertebrata,Vertebrata,Eukaryota,Eukaryota,Opisthokonta,Eukaryota,None,Eukaryota,Eukaryota,Eukaryota
Q9HD45,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q9H3K2,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Euk+Bac,Eukaryota,Eukaryota
P78316,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q9ULK6,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Opisthokonta,Opisthokonta,Eukaryota,Eukaryota,Euk+Bac,Eukaryota,Eukaryota
O60927,Eukaryota,Eumetazoa,Vertebrata,Eumetazoa,Eukaryota,Eukaryota,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eumetazoa
Q86SX3,Eumetazoa,Mammalia,Vertebrata,Vertebrata,None,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,None,Vertebrata,Vertebrata
P57059,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Euk+Bac,Vertebrata,Eukaryota,Euk+Bac,Opisthokonta,Eukaryota,Euk+Bac,Eukaryota
O95466,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eukaryota,Eukaryota,Opisthokonta,None,Eukaryota,Eukaryota,Eukaryota
A6NCL1,Vertebrata,Vertebrata,Vertebrata,Vertebrata,None,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,None,Vertebrata,Vertebrata
Q6UW49,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia
P30532,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Euk+Bac,Eumetazoa,Eumetazoa
Q16890,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
P01189,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata
P03891,Euk+Bac,Euk+Bac,Eumetazoa,Cellular_organisms,Cellular_organisms,Cellular_organisms,None,Euk+Bac,Eumetazoa,Cellular_organisms,Cellular_organisms,Cellular_organisms,Cellular_organisms
Q86U02,Mammalia,Mammalia,Mammalia,Eumetazoa,Mammalia,Mammalia,None,Mammalia,Eumetazoa,Eumetazoa,Eumetazoa,Mammalia,Mammalia
Q9UKS7,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Eukaryota,Eumetazoa,Eumetazoa,Eumetazoa,Opisthokonta
A2RRD8,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,Eukaryota,Mammalia,Opisthokonta,Opisthokonta,Eukaryota
Q14206,Vertebrata,Eumetazoa,Eumetazoa,Vertebrata,Vertebrata,Opisthokonta,Eumetazoa,Eumetazoa,Eumetazoa,Opisthokonta,Eukaryota,Opisthokonta,Opisthokonta
O00746,Vertebrata,Vertebrata,Cellular_organisms,Eukaryota,Vertebrata,Euk_Archaea,Vertebrata,Cellular_organisms,Vertebrata,Euk+Bac,Cellular_organisms,Cellular_organisms,Cellular_organisms
Q76KD6,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Vertebrata,Mammalia,Vertebrata,Eumetazoa,Eumetazoa,Mammalia
Q96FT7,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
Q5W150,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,None,Mammalia,Mammalia,Mammalia,None,Mammalia,None
Q2VPJ9,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa
O14893,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
ENSP00000417759,None,None,None,None,None,None,None,None,None,None,None,Eukaryota,Eukaryota
P49356,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,None,None
Q6ZRI8,Mammalia,Mammalia,Vertebrata,Vertebrata,Mammalia,Mammalia,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Eumetazoa,Opisthokonta,Opisthokonta
Q9NUJ1,Cellular_organisms,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Eumetazoa,Euk+Bac
P56817,Eukaryota,Eumetazoa,Eumetazoa,Eukaryota,Eumetazoa,Opisthokonta,Opisthokonta,Eumetazoa,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q9NQ40,Eumetazoa,Opisthokonta,Opisthokonta,Eumetazoa,Opisthokonta,Eumetazoa,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Eumetazoa,Opisthokonta
Q86SH2,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
P49763,Vertebrata,Mammalia,Mammalia,Mammalia,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Opisthokonta,Eumetazoa,Eumetazoa
Q69YN4,Eukaryota,Eukaryota,Eumetazoa,Eumetazoa,Eukaryota,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eumetazoa,Eukaryota,Eumetazoa,Eumetazoa
Q8IVW6,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Eukaryota,Opisthokonta,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eumetazoa,Eumetazoa
Q9Y6N8,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Euk+Bac,Eumetazoa,Eumetazoa
Q8NF67,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,Mammalia,Vertebrata,Opisthokonta,None,None
P00813,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Eumetazoa,Euk+Bac,Eumetazoa,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac
Q7Z6K4,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eumetazoa,Eumetazoa,Eumetazoa,Euk+Bac,Eumetazoa,Eukaryota,Opisthokonta,Euk+Bac
