,mean,variance,outliers
Q8NI36,7.23076923077,86.358974359,Metaphors PhylomeDB
P29144,31.3076923077,194.064102564,
Q96ME7,6.46153846154,153.769230769,PANTHER8_all
P26599,11.6923076923,60.7307692308,
Q2M2I5,5.0,84.0,Hieranoid_2
O75478,7.92307692308,15.9102564103,OMA_Groups
O95568,10.0,57.6666666667,PhylomeDB
P16591,10.3076923077,83.8974358974,
P40305,6.23076923077,92.1923076923,EnsemblCompara_v2
A6NCW3,0.923076923077,0.0769230769231,
Q9H5F2,10.1538461538,14.3076923077,
Q3LI63,2.38461538462,22.5897435897,OMA_Groups
Q8TBX8,15.4615384615,78.4358974359,
Q8NH40,2.30769230769,6.0641025641,EggNOG
Q8NFF2,26.4615384615,313.269230769,
Q6ZMW2,10.8461538462,81.3076923077,
A6NFY4,4.61538461538,7.58974358974,OMA_Pairs
Q9BSJ6,1.84615384615,0.974358974359,
Q02763,6.61538461538,48.4230769231,Hieranoid_2
O75019,3.46153846154,9.10256410256,PhylomeDB
P20336,7.38461538462,94.2564102564,PANTHER8_all
Q9Y4E5,4.30769230769,29.0641025641,PANTHER8_all
O95373,7.61538461538,23.0897435897,OMA_Pairs
P20151,12.4615384615,486.769230769,Hieranoid_2 EnsemblCompara_v2
Q5JS54,15.0769230769,80.7435897436,
Q8NFF5,20.3846153846,219.256410256,
Q06323,12.0,98.3333333333,
Q9NXE8,11.4615384615,4.9358974359,
Q7Z7A4,10.4615384615,14.4358974359,
Q8N7P1,13.0,152.666666667,PANTHER8_all
Q7Z4S9,3.61538461538,6.75641025641,Metaphors
Q6ZQR2,9.84615384615,29.9743589744,Hieranoid_2
Q9Y466,2.61538461538,0.923076923077,
Q9GZP4,5.23076923077,4.85897435897,PhylomeDB
Q96KB5,9.07692307692,90.0769230769,PANTHER8_all
O14519,4.0,6.83333333333,
Q9ULV8,12.3076923077,66.3974358974,RSD
Q8TAF5,0.230769230769,0.192307692308,
Q8N0S2,7.23076923077,138.525641026,Metaphors PhylomeDB
P47901,5.30769230769,10.0641025641,Hieranoid_2
Q8IYL9,1.76923076923,6.52564102564,PANTHER8_all
Q9GZZ9,18.9230769231,53.0769230769,RSD
Q9HBT6,4.84615384615,126.474358974,PANTHER8_all
Q701N4,9.53846153846,286.435897436,EnsemblCompara_v2
P05120,30.5384615385,452.269230769,
O95684,16.3076923077,44.8974358974,
Q502X0,21.4615384615,232.935897436,
Q86UY6,16.2307692308,92.5256410256,
Q8N9H8,19.6923076923,124.064102564,RSD
P15086,21.5384615385,371.769230769,
Q70IA6,8.15384615385,40.641025641,EnsemblCompara_v2
Q5JT25,15.0769230769,206.076923077,
Q96GR2,34.3846153846,372.756410256,
Q14683,16.7692307692,91.858974359,OMA_Pairs
Q8NF37,17.5384615385,33.9358974359,
P58304,7.23076923077,56.5256410256,PhylomeDB
A8MVG2,4.15384615385,6.97435897436,PhylomeDB
P35544,8.46153846154,84.1025641026,EnsemblCompara_v2
Q6TFL4,8.30769230769,213.230769231,PhylomeDB
P50570,7.0,37.1666666667,EnsemblCompara_v2
Q96CN4,11.6923076923,48.7307692308,
A2RU67,5.23076923077,5.52564102564,
P42336,13.0769230769,60.7435897436,
Q86V48,6.15384615385,35.141025641,PhylomeDB
P22888,7.23076923077,58.858974359,InParanoidCore
P06737,21.1538461538,234.974358974,
P34903,13.0769230769,464.91025641,
Q16385,1.0,1.0,
P02100,7.84615384615,218.974358974,Metaphors PhylomeDB
Q32ZL2,6.23076923077,21.358974359,Metaphors
Q9NVV9,3.23076923077,6.85897435897,
P07438,2.23076923077,5.69230769231,
Q5VZL5,3.69230769231,3.39743589744,
ENSP00000411520,0.692307692308,0.230769230769,
Q9UKD1,3.38461538462,6.75641025641,
P40121,19.0,74.6666666667,
Q92541,11.8461538462,10.9743589744,OMA_Groups
Q5T8I9,28.8461538462,254.307692308,
Q8N910,0.307692307692,0.230769230769,
Q92786,2.38461538462,2.75641025641,
Q5T035,2.23076923077,23.858974359,PANTHER8_all
Q9NZU5,5.61538461538,49.9230769231,EnsemblCompara_v2
Q9P003,8.07692307692,6.74358974359,
Q9H5J8,0.461538461538,0.269230769231,
A1L188,1.76923076923,0.192307692308,
Q14686,7.92307692308,44.9102564103,
O14603,0.0769230769231,0.0769230769231,
Q14254,25.6923076923,301.064102564,
P78317,8.69230769231,69.8974358974,
Q9UL46,11.3076923077,102.730769231,
Q9H1B4,8.61538461538,36.2564102564,
Q96RJ6,5.53846153846,7.60256410256,
Q92900,13.1538461538,97.4743589744,
Q9ULM6,10.6923076923,72.7307692308,PANTHER8_all
Q96A65,10.2307692308,16.0256410256,OMA_Groups
Q6UXE8,4.92307692308,15.4102564103,
Q9H1V8,13.9230769231,357.91025641,
Q86Y97,8.92307692308,47.5769230769,
Q9NQ66,10.1538461538,44.141025641,
Q8IZQ1,10.0,24.6666666667,
Q9HBH5,31.4615384615,231.435897436,
P54284,3.23076923077,3.35897435897,
P55290,5.46153846154,143.769230769,PANTHER8_all
ENSP00000409486,3.38461538462,33.9230769231,Metaphors PhylomeDB
P30281,11.2307692308,79.5256410256,
Q9C0J1,10.9230769231,108.576923077,
Q6NUJ5,8.07692307692,33.5769230769,PANTHER8_all
O14498,10.4615384615,307.269230769,Metaphors PhylomeDB
Q5VYP0,1.84615384615,1.64102564103,
Q8TDI8,6.30769230769,29.7307692308,Hieranoid_2
Q96MV8,12.8461538462,77.9743589744,
Q96GN5,10.5384615385,83.6025641026,
Q63HM9,9.76923076923,54.358974359,
ENSP00000401239,6.23076923077,114.858974359,EnsemblCompara_v2
P10144,7.0,178.666666667,Hieranoid_2
P59894,6.38461538462,30.9230769231,
Q6IMN6,4.69230769231,5.5641025641,
Q9Y5E5,4.53846153846,9.60256410256,
P40967,3.0,3.33333333333,PANTHER8_all
Q96RR4,12.9230769231,138.41025641,Hieranoid_2
Q13185,10.9230769231,107.243589744,
P53675,12.0769230769,103.243589744,RSD
Q96IJ6,24.8461538462,100.141025641,
Q9BT23,12.1538461538,45.8076923077,
Q460N3,16.3846153846,104.923076923,
Q9Y5S1,2.92307692308,22.7435897436,PANTHER8_all
Q9NTM9,38.9230769231,4.91025641026,OMA_Groups
Q96CP2,1.15384615385,0.307692307692,
Q9GZZ7,2.23076923077,3.69230769231,PANTHER8_all
Q1RN00,2.84615384615,2.30769230769,
Q9Y2I7,7.46153846154,14.6025641026,PANTHER8_all
O43747,4.92307692308,21.2435897436,
Q6ZRR7,16.3846153846,128.923076923,PANTHER8_all
Q8N4T8,31.7692307692,242.858974359,
O95295,10.0769230769,33.0769230769,
P62820,11.2307692308,85.5256410256,
Q2M2I8,10.0,49.5,OMA_Pairs
Q9Y6R4,11.8461538462,69.641025641,PANTHER8_all
P83105,28.2307692308,493.192307692,
Q9H6Z4,6.76923076923,21.858974359,
P07451,18.3846153846,421.256410256,
O14640,3.38461538462,4.58974358974,OMA_Pairs
Q9H208,3.0,9.33333333333,Hieranoid_2
A8MW95,12.3846153846,93.2564102564,
P10619,22.2307692308,183.692307692,
A6NJB7,1.46153846154,1.26923076923,
P29323,5.0,16.6666666667,Metaphors
Q9GZN1,8.61538461538,5.08974358974,
Q8N3Z3,32.2307692308,149.692307692,
P25874,15.3846153846,123.256410256,
Q12849,12.0,104.833333333,
O15198,1.38461538462,2.25641025641,
Q8N3F8,7.38461538462,46.5897435897,
Q8IV45,6.84615384615,9.80769230769,
Q9UQF2,5.38461538462,6.42307692308,InParanoidCore
Q14249,27.9230769231,203.243589744,
Q9Y6M1,7.23076923077,66.858974359,OMA_Pairs
P43243,0.461538461538,0.602564102564,
Q8N2G8,32.5384615385,368.435897436,
P23634,26.0769230769,301.41025641,
Q16280,9.15384615385,72.3076923077,
Q9HD45,15.2307692308,1.02564102564,
Q9H3K2,10.2307692308,36.0256410256,PANTHER8_all
P78316,7.76923076923,3.85897435897,
Q9ULK6,14.2307692308,76.6923076923,PANTHER8_all
O60927,8.76923076923,23.1923076923,
Q86SX3,3.61538461538,3.08974358974,
P57059,15.0,323.166666667,RSD
O95466,9.69230769231,71.0641025641,
A6NCL1,1.30769230769,1.23076923077,
Q6UW49,0.923076923077,0.0769230769231,
P30532,6.15384615385,143.641025641,PANTHER8_all
Q16890,1.92307692308,5.41025641026,EnsemblCompara_v2
P01189,0.0769230769231,0.0769230769231,
P03891,32.5384615385,283.269230769,
Q86U02,3.15384615385,22.641025641,
Q9UKS7,4.61538461538,40.2564102564,Hieranoid_2
A2RRD8,6.30769230769,101.064102564,Hieranoid_2
Q14206,5.46153846154,14.1025641026,
O00746,20.6153846154,286.58974359,
Q76KD6,1.38461538462,3.75641025641,
Q96FT7,6.69230769231,8.23076923077,
Q5W150,0.307692307692,0.230769230769,
Q2VPJ9,2.76923076923,1.02564102564,
O14893,15.1538461538,1.47435897436,
ENSP00000417759,2.92307692308,22.0769230769,Metaphors PhylomeDB
P49356,5.61538461538,16.7564102564,OMA_Groups OMA_Pairs
Q6ZRI8,10.4615384615,77.6025641026,
Q9NUJ1,45.1538461538,156.974358974,
P56817,10.5384615385,48.1025641026,
Q9NQ40,2.0,2.33333333333,
Q86SH2,4.23076923077,4.85897435897,EggNOG
P49763,4.76923076923,20.858974359,PANTHER8_all
Q69YN4,9.38461538462,56.2564102564,
Q8IVW6,7.53846153846,44.6025641026,
Q9Y6N8,4.92307692308,125.41025641,PANTHER8_all
Q8NF67,1.53846153846,10.7692307692,PANTHER8_all
P00813,34.8461538462,204.307692308,
Q7Z6K4,19.8461538462,238.141025641,Hieranoid_2 PhylomeDB
Q6GYQ0,11.8461538462,48.8076923077,
P08962,8.23076923077,29.6923076923,
Q9H7R5,9.30769230769,83.3974358974,Hieranoid_2
Q9H2J7,11.8461538462,230.641025641,
Q8N159,30.3846153846,290.08974359,
Q8N1V2,18.0,48.1666666667,Metaphors
ENSP00000403147,4.23076923077,24.858974359,Hieranoid_2
Q9NQT4,13.9230769231,35.9102564103,PANTHER8_all
Q9Y5J9,17.7692307692,113.692307692,
Q9NP71,9.84615384615,58.141025641,
A6NGB9,10.7692307692,68.858974359,EnsemblCompara_v2
Q9NPI5,16.4615384615,142.769230769,
Q9Y5J6,7.92307692308,9.57692307692,Metaphors
P78563,11.7692307692,18.6923076923,
P53667,12.8461538462,165.141025641,PhylomeDB
O60609,1.76923076923,4.85897435897,
P24592,8.38461538462,202.256410256,PANTHER8_all
O14782,11.1538461538,86.4743589744,
P01720,7.38461538462,82.5897435897,
O43889,8.46153846154,59.9358974359,Metaphors
Q86UW6,19.3846153846,284.256410256,
Q4KMG9,1.07692307692,0.0769230769231,
Q12765,24.8461538462,509.641025641,
Q8WW36,13.3846153846,155.423076923,
P62987,12.3846153846,161.58974359,EnsemblCompara_v2
Q6UWJ8,1.23076923077,3.19230769231,EnsemblCompara_v2
P62899,7.46153846154,7.26923076923,
Q92598,9.92307692308,70.2435897436,
Q8NA69,6.46153846154,10.9358974359,
Q969J5,1.30769230769,0.397435897436,
P86397,46.9230769231,170.576923077,
Q9UFC0,8.92307692308,105.91025641,PANTHER8_all
Q8WWZ3,2.15384615385,0.807692307692,
Q96RL7,10.9230769231,41.4102564103,
Q2NKJ3,2.30769230769,0.730769230769,
Q99549,18.9230769231,254.576923077,PhylomeDB
Q8WYQ3,12.6153846154,45.7564102564,
P21817,13.3846153846,79.4230769231,
P52209,16.6153846154,34.0897435897,
Q8WUY8,10.6153846154,339.923076923,PANTHER8_LDO PANTHER8_all
P02462,7.76923076923,110.858974359,PANTHER8_all
Q9H0H0,14.0769230769,12.7435897436,
Q5T7N3,7.23076923077,81.858974359,InParanoid
P01563,2.0,8.5,RSD
P25942,8.76923076923,74.1923076923,PhylomeDB
Q8NAB2,6.76923076923,94.358974359,
Q969X5,17.0769230769,36.5769230769,
Q13724,15.1538461538,113.141025641,InParanoid InParanoidCore
Q96AY4,31.7692307692,331.525641026,
P58340,6.23076923077,28.5256410256,PANTHER8_all
A0A0C4DGB4,9.23076923077,91.6923076923,Hieranoid_2
P51654,2.46153846154,2.4358974359,
Q01850,5.84615384615,45.141025641,Metaphors
P30990,0.153846153846,0.307692307692,
Q9BS40,1.0,0.333333333333,
Q5T2W1,3.30769230769,10.5641025641,
Q6IF63,1.30769230769,1.23076923077,
P08069,4.92307692308,20.4102564103,Hieranoid_2 Metaphors
Q9C0I1,6.84615384615,50.3076923077,PhylomeDB
Q29983,2.46153846154,4.10256410256,OMA_Groups
O75920,6.92307692308,97.9102564103,
Q969K3,6.30769230769,37.0641025641,
Q6ZN92,0.384615384615,0.25641025641,
P03952,10.0,226.666666667,RSD
Q96T23,11.8461538462,74.3076923077,
Q9UPT8,14.7692307692,72.358974359,
Q9NZD1,2.15384615385,7.97435897436,PhylomeDB
Q96GX9,22.3846153846,91.9230769231,
Q6ZN66,12.3076923077,103.230769231,
P14649,11.0769230769,209.91025641,Hieranoid_2
P30536,30.0769230769,197.576923077,
Q13268,34.4615384615,484.602564103,
Q13936,9.61538461538,43.5897435897,
Q9UKM7,12.2307692308,52.0256410256,PANTHER8_all
Q9H1M4,2.23076923077,1.52564102564,
Q9Y2R9,16.2307692308,106.858974359,
Q96P71,5.92307692308,17.9102564103,
P78332,9.84615384615,116.307692308,
P34947,10.2307692308,148.192307692,Hieranoid_2
P63316,13.6153846154,244.08974359,Hieranoid_2
Q5JSP0,13.8461538462,106.807692308,
Q9BV44,31.7692307692,269.025641026,
O95084,7.38461538462,155.923076923,Hieranoid_2
Q6IEZ7,1.92307692308,2.91025641026,
P98164,4.15384615385,33.3076923077,PANTHER8_all PhylomeDB
Q9H853,9.53846153846,161.269230769,OMA_Pairs
O60909,7.53846153846,65.2692307692,
P54852,3.61538461538,2.08974358974,
Q96J94,18.6923076923,107.897435897,PANTHER8_all
O95361,10.9230769231,195.243589744,PANTHER8_all
A6NDE4,18.6923076923,437.397435897,
Q5VU36,1.53846153846,0.769230769231,
Q96FB5,9.0,32.6666666667,
Q2M329,23.7692307692,28.1923076923,
Q9UGU5,2.84615384615,3.14102564103,Hieranoid_2
Q9BXE9,4.15384615385,8.47435897436,InParanoidCore
Q9UI72,0.384615384615,0.25641025641,
ENSP00000380660,11.1538461538,168.807692308,
O95563,8.0,9.33333333333,
Q8NFQ5,6.15384615385,81.3076923077,
O60469,5.23076923077,15.1923076923,PhylomeDB
O94968,3.76923076923,18.5256410256,EnsemblCompara_v2
Q9BZ19,9.76923076923,12.0256410256,Metaphors
Q16526,26.6923076923,357.730769231,
P30487,1.07692307692,0.0769230769231,
Q8NAV2,1.0,0.0,
Q8TAD8,14.0,42.0,PANTHER8_all
Q5TGP6,5.61538461538,55.5897435897,PANTHER8_all PhylomeDB
Q6PCB5,4.53846153846,5.60256410256,
Q8N2S1,13.9230769231,90.5769230769,
P0C842,14.1538461538,445.807692308,RSD EggNOG
Q96TA2,10.7692307692,85.6923076923,EggNOG
Q9HBJ8,0.846153846154,1.14102564103,
Q0JRZ9,13.0769230769,45.9102564103,
Q6UW32,2.0,1.5,
O00590,4.84615384615,14.4743589744,OMA_Pairs
Q5TEV5,0.307692307692,0.230769230769,
Q99607,3.0,7.83333333333,EnsemblCompara_v2
O94818,3.84615384615,7.30769230769,
P24278,3.0,19.6666666667,PANTHER8_all
Q8N3J5,15.7692307692,145.025641026,RSD
Q8WXA3,14.9230769231,262.91025641,PhylomeDB
Q8IUQ4,14.3076923077,51.3974358974,
P56975,2.92307692308,9.07692307692,PANTHER8_all
Q8NGK9,3.69230769231,8.0641025641,Hieranoid_2
P22694,15.0769230769,120.743589744,
Q9HAU6,6.69230769231,47.8974358974,Orthoinspector
Q8TAC9,10.3076923077,96.0641025641,
Q9HB19,6.61538461538,73.4230769231,
Q9H7Z6,14.3076923077,7.89743589744,
P09936,8.46153846154,56.6025641026,RSD
Q13203,5.38461538462,104.756410256,PANTHER8_all
Q9HCJ1,6.07692307692,5.07692307692,
Q8NGA4,3.76923076923,13.1923076923,PANTHER8_all
Q96BV0,12.3846153846,168.756410256,InParanoidCore
Q14586,7.53846153846,105.769230769,
O15218,2.23076923077,0.692307692308,
O95456,4.30769230769,13.8974358974,InParanoid
P43166,19.7692307692,442.192307692,
Q5VVY1,6.15384615385,57.8076923077,
Q8N412,14.4615384615,71.7692307692,
Q96SM3,14.8461538462,278.141025641,PhylomeDB
Q5VUR7,8.0,195.0,PhylomeDB
Q8NGR9,3.07692307692,3.74358974359,Hieranoid_2
O60381,2.53846153846,6.26923076923,
Q14C86,10.2307692308,51.358974359,
Q6VN20,6.53846153846,26.9358974359,
A6NKF7,2.53846153846,3.4358974359,OMA_Pairs
P15812,2.76923076923,0.858974358974,
Q12830,12.0,67.3333333333,
Q9BZL4,10.2307692308,45.358974359,InParanoidCore
P49913,0.615384615385,0.589743589744,
Q6ZVZ8,15.5384615385,209.435897436,PANTHER8_all
Q9H7X2,2.23076923077,2.69230769231,
Q13520,19.9230769231,342.41025641,
Q9Y257,10.0769230769,89.0769230769,PANTHER8_all
Q9H426,2.69230769231,6.89743589744,
Q5H9M0,2.38461538462,2.08974358974,
Q8TD84,5.53846153846,16.9358974359,PhylomeDB
Q149N8,10.6153846154,18.7564102564,
P22894,10.0,137.166666667,
Q9H898,5.61538461538,45.2564102564,PANTHER8_all PhylomeDB
Q96LW2,9.07692307692,21.0769230769,Metaphors
P32298,9.0,162.0,Hieranoid_2
Q9H210,3.30769230769,3.0641025641,Hieranoid_2
Q7L4E1,3.07692307692,1.91025641026,
Q04760,34.7692307692,30.858974359,
Q52LJ0,8.92307692308,35.9102564103,EggNOG
Q5TBA9,11.4615384615,27.7692307692,OMA_Pairs
Q9UQV4,4.23076923077,39.5256410256,PANTHER8_all
Q9H1K4,12.3846153846,77.4230769231,
P60484,11.3076923077,23.2307692308,
Q96DU7,7.15384615385,27.8076923077,
O14770,13.4615384615,82.1025641026,
Q9NWW6,13.6923076923,127.397435897,Metaphors
Q8TDC3,21.8461538462,271.474358974,
P68363,10.6153846154,89.7564102564,
Q96PD6,10.3076923077,50.3974358974,RSD
O75382,16.6923076923,393.397435897,
P35244,9.07692307692,43.9102564103,
O94953,10.1538461538,23.4743589744,
Q9BV47,14.9230769231,130.243589744,
Q496Y0,20.5384615385,248.935897436,
Q8N9H9,0.461538461538,0.269230769231,
Q8NDY6,4.15384615385,10.8076923077,EggNOG
Q7RTU7,6.30769230769,11.7307692308,
Q9BZL1,10.6923076923,6.0641025641,
Q969S8,17.3846153846,292.423076923,RSD
P00387,21.6153846154,207.08974359,
Q99808,12.6923076923,39.5641025641,
P04628,4.92307692308,0.576923076923,
Q7Z408,4.84615384615,8.64102564103,
Q8NA72,4.07692307692,3.91025641026,
Q3SXZ7,20.2307692308,7.85897435897,
ENSP00000395818,1.30769230769,0.564102564103,
Q15942,12.0769230769,107.076923077,
Q9Y5L0,5.84615384615,19.4743589744,EnsemblCompara_v2
Q9NYW3,2.38461538462,10.7564102564,PhylomeDB
O00214,6.30769230769,19.8974358974,PANTHER8_all
P51451,11.3846153846,180.923076923,PhylomeDB
A0MZ66,8.76923076923,60.6923076923,PhylomeDB
Q15119,11.8461538462,145.974358974,RSD
O75023,1.92307692308,8.74358974359,PhylomeDB
Q8WTR2,15.6153846154,93.5897435897,PANTHER8_all
Q6ZT77,6.15384615385,36.9743589744,PhylomeDB
Q8N6M5,35.5384615385,23.2692307692,
Q9UJ99,5.53846153846,127.769230769,PANTHER8_all
Q9BXY5,18.5384615385,149.269230769,PANTHER8_all
Q86W56,12.6153846154,42.9230769231,
Q6NXP2,4.38461538462,240.58974359,PANTHER8_all
Q96M91,21.9230769231,186.076923077,EnsemblCompara_v2
Q9NP78,28.3846153846,258.923076923,
Q15008,2.23076923077,4.35897435897,OMA_Groups
Q6UDR6,8.53846153846,170.269230769,PANTHER8_all
Q9NTG7,20.3846153846,149.58974359,
O14593,9.23076923077,168.858974359,PhylomeDB
P01701,7.53846153846,88.7692307692,
Q8N9L1,2.92307692308,16.9102564103,Metaphors
P35611,24.0769230769,348.243589744,
Q13588,4.07692307692,22.2435897436,PhylomeDB
A2RTX5,19.5384615385,243.102564103,
Q9UMR3,2.30769230769,1.89743589744,
Q8NDW4,6.61538461538,94.2564102564,Hieranoid_2
O15391,15.2307692308,133.525641026,
Q8TC57,5.76923076923,5.69230769231,
Q5RHP9,12.6923076923,116.397435897,
O75909,11.8461538462,31.4743589744,
Q629K1,6.53846153846,10.7692307692,
Q9BUL9,12.2307692308,95.6923076923,
Q05084,3.30769230769,7.39743589744,OMA_Groups
Q96KN4,4.23076923077,41.0256410256,PANTHER8_all
P06319,7.23076923077,101.692307692,
Q9NVJ2,13.4615384615,47.7692307692,PANTHER8_all
Q9NQ36,13.0,127.833333333,
Q9UQC9,7.46153846154,123.435897436,PANTHER8_all
Q6ZS72,5.30769230769,20.7307692308,
Q9UBP0,16.0,105.0,
Q96AQ9,1.84615384615,1.30769230769,
Q6ZMU1,4.15384615385,23.4743589744,
Q8NHW6,1.07692307692,0.24358974359,
O75179,16.6923076923,263.564102564,
Q9NW08,9.30769230769,78.2307692308,
Q9BVA1,12.1538461538,103.641025641,
Q2M3R5,31.8461538462,132.807692308,
O43156,9.84615384615,5.47435897436,OMA_Groups
P01876,5.0,15.8333333333,Metaphors
A6NJG6,6.69230769231,46.7307692308,EnsemblCompara_v2
Q9UKF7,13.9230769231,46.2435897436,
ENSP00000401061,7.92307692308,289.743589744,PhylomeDB
O76054,9.53846153846,76.1025641026,OMA_Pairs
Q9H4I8,31.8461538462,361.141025641,
P01814,4.69230769231,38.5641025641,Metaphors
Q9BZ95,12.4615384615,153.935897436,EnsemblCompara_v2
Q6ZP98,0.307692307692,0.230769230769,
Q9BUL8,1.84615384615,0.974358974359,
Q6PIV7,13.3076923077,57.8974358974,
Q9NSD4,5.0,73.1666666667,Hieranoid_2
Q03052,7.92307692308,28.4102564103,PhylomeDB
Q3SY56,7.0,39.5,RSD
Q92665,2.61538461538,3.58974358974,PhylomeDB
P54646,10.3846153846,131.58974359,
Q6UWQ7,1.84615384615,0.974358974359,
Q96MS0,5.30769230769,7.5641025641,
P31273,8.23076923077,79.5256410256,
Q7Z3D4,6.61538461538,24.2564102564,Metaphors
Q14331,3.38461538462,8.25641025641,RSD
Q8TAQ2,10.3076923077,26.2307692308,OMA_Pairs
Q86WA6,29.4615384615,276.435897436,
Q7Z4R8,5.76923076923,0.692307692308,
Q6NY19,10.6153846154,76.2564102564,Hieranoid_2
Q9BYQ8,11.0,255.333333333,PhylomeDB
Q9UNH7,4.15384615385,32.641025641,PhylomeDB
O75688,11.9230769231,137.41025641,PhylomeDB
Q12893,7.84615384615,16.141025641,OMA_Groups
Q3LI58,5.61538461538,62.0897435897,PANTHER8_LDO PANTHER8_all
P40692,10.6923076923,37.8974358974,
Q06203,18.8461538462,51.4743589744,
Q15723,2.15384615385,2.30769230769,
ENSP00000394802,4.76923076923,84.6923076923,Metaphors PhylomeDB
P14678,8.69230769231,18.7307692308,
P31323,18.6923076923,125.064102564,
Q96HZ7,0.307692307692,0.230769230769,
Q5TGI0,34.7692307692,291.192307692,
Q53HI1,8.15384615385,2.97435897436,
Q96AN5,8.92307692308,3.74358974359,
Q9UPV7,8.15384615385,101.807692308,PANTHER8_all
Q5VV63,3.23076923077,21.358974359,Metaphors
Q9NQL2,8.38461538462,25.5897435897,
Q8TEB1,15.2307692308,60.858974359,PhylomeDB
P08519,10.9230769231,148.91025641,
Q15427,12.9230769231,115.076923077,
Q6NUI1,0.538461538462,1.26923076923,
Q5JXM2,7.0,93.1666666667,
Q8N0Z6,21.8461538462,46.4743589744,PANTHER8_all
O95972,2.61538461538,7.08974358974,EnsemblCompara_v2 Metaphors
A6NEA5,0.230769230769,0.192307692308,
P02751,7.46153846154,96.1025641026,
Q8IXH7,18.2307692308,6.35897435897,
Q6NUR6,2.30769230769,22.2307692308,Metaphors
Q6ZWK4,1.76923076923,0.192307692308,
Q7RTS5,3.92307692308,9.24358974359,
Q969H9,0.384615384615,0.25641025641,
Q86UG4,3.30769230769,20.0641025641,EnsemblCompara_v2
P55347,13.7692307692,72.5256410256,
P12645,2.0,3.5,
Q9H4W6,4.38461538462,5.08974358974,
ENSP00000384646,0.846153846154,0.141025641026,
ENSP00000380380,3.61538461538,41.4230769231,PhylomeDB
Q4LDG9,20.3846153846,38.0897435897,PANTHER8_LDO PANTHER8_all
Q9BTV5,4.15384615385,37.641025641,Hieranoid_2
Q8N138,9.30769230769,35.8974358974,
Q9Y5X2,7.69230769231,5.5641025641,
Q6UXB2,0.384615384615,0.25641025641,
Q86Y13,4.53846153846,13.9358974359,
Q8N817,4.69230769231,49.8974358974,OMA_Groups
Q96DX5,11.5384615385,210.935897436,PhylomeDB
Q8WV35,10.3076923077,33.7307692308,
Q9UL17,3.30769230769,15.8974358974,
O60447,9.46153846154,33.7692307692,
ENSP00000402095,10.1538461538,364.974358974,OMA_Groups
Q76N32,2.23076923077,5.02564102564,PANTHER8_LDO PANTHER8_all
Q8N752,14.3846153846,150.756410256,
Q15390,6.84615384615,7.14102564103,
Q63HM2,17.0,76.0,
Q3LIE5,24.3076923077,65.8974358974,InParanoid
Q9NP50,5.46153846154,1.76923076923,
Q6MZM0,13.6923076923,279.397435897,InParanoidCore RSD
Q5HYJ1,9.07692307692,75.9102564103,
Q6J9G0,5.92307692308,59.4102564103,PANTHER8_all
Q6UWR7,14.1538461538,215.974358974,Hieranoid_2
Q8NHB8,2.38461538462,5.25641025641,Hieranoid_2
A6NDA9,3.23076923077,24.5256410256,PANTHER8_all
O43301,11.6153846154,50.9230769231,
Q13158,2.53846153846,3.76923076923,PhylomeDB
Q7Z402,5.61538461538,11.4230769231,Hieranoid_2
Q5T7V8,5.76923076923,46.858974359,
Q4VC12,8.76923076923,68.5256410256,
Q9ULE0,4.84615384615,5.64102564103,
Q6ZMG9,9.61538461538,54.7564102564,
Q9NX04,7.0,1.66666666667,
Q16650,4.0,5.66666666667,
Q9HBG6,19.1538461538,2.30769230769,
Q8NB42,9.07692307692,80.7435897436,
Q5VT98,3.61538461538,29.4230769231,Metaphors
Q9UBM4,9.69230769231,206.064102564,PhylomeDB
P54219,18.3846153846,267.756410256,OMA_Pairs
P45379,6.23076923077,6.19230769231,
