,InParanoid,InParanoidCore,OMA_Groups,OMA_Pairs,PANTHER8_LDO,RSD,EggNOG,Orthoinspector,Hieranoid_2,EnsemblCompara_v2,PANTHER8_all,Metaphors,PhylomeDB
Q07326,112,84,34,84,112,112,112,112,80,112,112,112,112
Q7Z4V0,80,34,34,34,34,34,34,34,80,34,54,34,34
ENSP00000316098,None,None,None,None,None,None,None,None,None,None,None,1,None
Q96FF7,22,22,18,18,22,22,None,22,22,27,36,18,18
ENSP00000390683,27,None,18,18,27,None,None,None,27,27,131,18,27
Q969Y2,131,131,131,131,131,131,131,131,112,131,131,131,131
Q6PL18,34,119,34,34,34,112,131,119,84,124,119,84,84
O95803,27,27,54,27,27,37,27,80,80,84,131,131,131
Q5RL73,112,112,34,34,112,112,112,112,34,112,112,55,37
Q3KNW5,27,27,37,112,27,54,54,131,112,131,131,131,131
Q8IWZ4,None,None,12,12,None,112,None,None,112,22,None,80,34
P35125,1,1,1,1,1,58,119,112,58,119,119,119,119
Q5JTD0,34,54,34,34,18,55,55,54,34,55,55,55,34
Q9UJK0,124,124,34,119,124,124,124,124,124,124,124,124,124
O00237,112,55,55,55,58,55,55,55,55,55,58,55,55
O15060,34,34,34,54,34,34,34,34,119,34,54,54,55
Q7Z4U5,5,5,5,None,None,18,None,18,18,18,None,12,18
P51955,112,119,37,119,119,119,119,119,131,None,131,119,119
Q00887,1,1,1,1,1,18,None,34,54,21,37,55,55
Q13127,112,34,26,26,54,34,36,34,34,54,80,55,37
Q8N7F7,21,21,21,21,21,21,55,55,55,55,119,119,119
P13378,27,26,26,27,27,27,27,34,119,55,112,112,112
Q5T7N8,None,None,None,None,None,None,None,None,None,1,1,None,1
Q76B58,34,34,34,34,37,34,34,37,37,37,37,34,37
Q6NUQ1,112,112,55,112,112,112,80,112,112,112,112,112,112
Q9H1N7,112,112,119,112,119,119,119,119,112,119,119,119,119
Q3MIR4,34,34,119,112,34,112,34,119,119,34,119,119,119
Q9Y272,34,54,34,34,54,34,54,54,54,112,119,119,112
Q9BYQ4,5,None,12,None,5,5,None,18,55,112,27,84,131
O14832,112,55,54,131,131,84,55,84,84,55,131,84,131
Q07343,34,54,34,34,34,54,55,119,119,119,131,119,119
P23771,34,55,34,34,34,80,80,80,80,36,112,54,55
Q9NP77,37,112,112,112,119,112,119,119,119,119,119,112,119
Q6ZVX7,27,27,34,27,34,34,34,34,112,54,112,54,54
Q8WU08,34,80,80,27,80,80,80,80,131,112,119,119,119
Q8IYF1,1,1,5,1,5,5,55,55,55,84,112,84,55
Q8IUC0,5,5,18,18,1,22,None,22,22,22,22,37,119
Q8IY67,27,54,27,27,27,84,84,84,54,84,112,112,112
Q92731,34,37,26,37,55,37,37,54,37,55,55,37,54
P13987,55,21,22,26,55,34,None,26,34,34,55,34,55
Q5U5X0,112,34,54,55,55,84,55,55,84,55,119,84,84
Q9BV20,131,131,131,131,131,131,131,131,131,131,131,131,131
Q5JWF2,18,112,18,18,55,55,55,55,18,None,119,112,112
O75473,26,54,26,26,26,26,55,54,55,55,119,112,131
Q9H4A5,27,27,80,80,27,80,80,80,84,80,131,80,84
Q02985,None,18,12,None,None,1,26,34,37,26,None,55,34
Q13261,34,18,18,18,34,21,None,21,21,21,34,21,18
Q9UJX0,27,80,54,27,18,80,80,80,80,80,54,80,80
ENSP00000383542,None,None,None,None,None,None,None,None,None,None,None,84,119
Q9H427,21,21,55,34,34,80,55,55,112,None,131,112,112
P18206,84,58,55,58,58,84,58,58,84,84,58,58,84
O75030,34,55,55,34,34,80,55,55,80,55,112,55,55
P82987,34,54,34,34,54,54,36,37,37,84,55,54,55
P07359,22,22,27,27,18,119,27,27,119,55,131,131,131
Q8NEX9,18,22,54,18,18,131,55,131,131,131,131,131,131
Q5JTY5,None,None,112,None,119,112,131,131,112,131,131,131,131
A4D104,34,34,12,34,None,34,34,34,34,34,None,34,36
P14735,112,131,131,131,119,131,131,131,131,131,131,131,131
P04844,112,112,55,112,112,112,112,112,112,112,112,112,112
Q15929,None,None,27,34,None,None,None,None,80,26,None,80,55
Q9NQ30,34,34,27,27,34,34,34,34,34,34,34,37,55
Q9NPD3,124,124,124,131,131,131,119,131,119,124,131,131,131
Q92845,119,119,58,119,119,119,119,119,119,119,119,119,119
Q9Y312,112,112,112,112,112,112,112,112,112,112,112,112,112
Q9H0R5,5,5,37,55,5,112,55,112,112,112,112,112,112
Q9Y5G7,1,1,34,12,12,12,37,34,54,34,55,55,54
P35716,34,54,34,34,34,80,34,54,119,54,112,55,37
Q9UK10,1,1,1,1,1,1,None,1,119,18,80,80,80
Q99952,22,55,34,55,18,54,80,58,119,84,119,112,112
Q9H082,54,55,55,112,55,55,80,55,55,119,131,119,119
P09544,26,26,26,26,34,26,55,55,55,55,55,55,55
Q96S07,5,5,5,5,None,5,None,5,5,5,None,5,5
O00478,5,18,26,5,5,5,None,34,34,26,34,54,55
Q96EP0,80,55,55,55,55,55,55,55,55,55,55,112,55
Q96PP9,1,12,27,55,1,37,112,112,112,112,112,112,112
Q9UNA4,131,131,37,37,80,131,80,131,55,124,131,80,80
A6NKC9,34,18,12,12,22,34,None,22,18,58,58,58,54
O94766,55,58,58,55,112,58,55,112,112,112,112,112,112
Q8NGR4,21,21,21,21,21,21,None,21,37,22,37,27,27
P07360,34,34,26,34,34,34,34,34,34,34,131,34,34
Q969Q4,34,27,34,119,34,131,34,34,34,119,131,119,119
ENSP00000393936,None,None,None,None,None,None,None,None,None,None,None,131,124
Q96EQ0,34,119,80,119,80,131,112,119,119,119,119,119,131
Q8NI27,112,119,112,112,119,112,119,112,112,119,119,112,119
ENSP00000403691,5,None,5,5,5,36,None,36,36,36,112,None,None
Q5TAX3,34,112,34,34,34,119,119,119,112,112,119,112,84
Q6ZTN6,34,34,54,54,58,55,112,112,119,119,119,112,119
Q7Z5V6,55,55,55,55,None,55,55,55,55,55,None,55,55
Q6UX04,112,131,55,112,119,131,112,112,112,124,131,131,131
Q9H0P0,34,54,55,37,37,112,58,112,112,112,112,80,112
Q66K80,5,5,None,None,None,5,None,5,5,5,None,None,None
P17813,21,21,26,26,26,26,None,26,26,54,55,34,54
P05023,34,34,58,131,131,80,131,131,131,131,131,131,119
P01716,None,None,22,None,None,None,None,27,27,26,80,80,80
Q8N7X4,1,1,1,1,1,1,84,1,55,55,112,112,112
ENSP00000402538,None,None,None,None,None,None,None,None,None,None,None,55,None
P36507,34,34,112,34,34,80,119,119,119,119,131,119,119
P47902,34,36,27,54,54,54,34,54,54,55,54,55,55
Q8N6G1,5,5,5,5,None,5,None,5,5,5,None,None,None
Q6VUC0,34,54,34,34,34,55,None,55,54,55,54,55,54
Q8NGP6,18,21,21,18,21,21,None,21,37,22,37,21,27
Q8NGK4,18,18,34,18,None,18,None,21,37,27,55,34,34
Q96S37,21,21,18,80,22,54,None,22,112,34,131,131,112
Q8NEK5,18,5,18,18,18,18,None,18,119,54,55,80,80
ENSP00000389636,None,None,None,None,None,None,None,None,None,54,None,112,131
B7Z1M9,12,12,27,34,12,12,None,12,12,37,119,27,37
P11279,54,34,34,34,34,55,37,54,55,55,119,55,55
Q6DCA0,119,119,26,112,27,131,119,119,131,119,131,131,131
Q3ZCN5,34,34,22,34,36,34,34,22,21,None,36,36,84
O75151,34,34,34,34,34,112,112,112,80,112,80,80,80
O43506,18,22,26,18,18,22,80,22,54,None,80,80,54
O15164,26,54,26,34,27,55,None,55,84,119,131,112,119
O95298,54,34,34,34,54,54,34,34,54,54,54,54,54
Q5T292,18,18,18,18,None,18,None,18,12,18,None,18,18
P61086,112,112,55,112,119,112,112,112,112,112,131,112,112
Q6ZN55,34,34,27,27,37,34,27,34,119,55,80,55,37
ENSP00000380501,None,None,None,None,None,None,None,None,None,None,None,5,5
Q9NQ50,54,54,54,54,54,54,54,54,54,54,54,54,54
Q58FG0,None,None,None,None,None,1,131,1,None,131,None,131,131
Q9H2H9,26,119,119,112,26,119,80,119,119,112,119,119,112
O75394,131,22,26,131,131,131,55,26,80,26,131,131,131
O95405,54,54,26,27,80,80,55,55,54,55,131,55,55
Q9BUK6,119,112,55,112,119,119,112,112,112,112,119,112,112
Q8NFM4,27,54,54,27,21,54,54,27,84,55,131,112,84
Q5VTH2,55,55,18,21,None,55,55,55,55,55,None,55,55
ENSP00000357356,None,None,None,34,None,None,None,None,119,54,None,80,84
P30872,34,54,37,55,34,54,34,54,80,54,55,55,55
P18887,112,112,58,58,54,112,112,112,84,112,84,58,84
P36888,34,34,34,34,34,34,34,54,34,None,58,112,112
P46778,34,55,119,112,119,124,58,119,124,119,119,124,124
Q92611,112,112,58,58,112,112,112,112,80,119,131,80,80
Q9H6D8,34,34,34,34,34,34,27,34,37,34,34,37,54
Q86T03,34,54,55,54,55,55,36,55,55,55,55,54,55
Q13285,26,54,27,54,27,54,None,54,54,55,54,54,54
Q5T6S3,34,54,34,34,112,54,34,54,54,54,112,54,54
Q8IYX3,21,21,21,21,None,21,None,21,21,21,None,18,21
Q9Y5A7,112,112,55,112,119,112,112,112,112,112,119,112,112
Q86X10,58,58,55,55,119,119,119,55,84,58,119,84,84
Q13503,80,55,55,55,112,55,55,55,80,55,112,80,80
Q9Y5L4,112,80,80,112,112,112,80,112,112,112,112,112,112
Q13432,34,54,54,34,34,119,119,119,119,119,119,119,119
Q96JJ3,34,34,80,34,80,58,55,112,84,80,119,112,84
P00740,27,34,34,27,27,34,34,55,131,54,112,55,112
Q9UBX3,80,80,80,84,112,112,112,112,58,112,112,80,119
I3L0E4,None,None,None,None,None,None,None,None,None,None,None,119,119
P33897,34,80,80,34,34,80,112,131,119,131,131,131,131
Q9Y5S8,27,27,55,112,34,131,112,112,112,119,131,119,119
Q9BYG4,34,54,54,34,34,54,55,55,55,55,55,55,55
P40933,26,26,22,26,34,26,None,22,34,26,34,34,26
Q8NGK3,18,21,34,18,21,21,None,21,37,27,55,27,34
Q8NCR6,26,26,26,26,None,26,None,26,26,26,None,22,26
Q9BY31,None,None,37,37,None,None,None,12,119,54,80,54,84
P15882,34,55,54,54,34,80,80,80,55,34,84,84,84
Q9BVA6,131,131,55,55,131,131,131,131,131,131,131,131,131
Q96PG1,5,5,5,5,None,5,None,5,5,5,None,36,34
Q96MV1,80,112,112,80,34,112,112,112,112,112,112,112,112
Q9BQD7,34,131,37,131,34,131,None,131,131,131,131,131,131
Q96M43,5,5,5,5,None,5,None,5,5,18,None,5,18
Q15058,58,80,34,34,119,55,119,119,119,119,119,119,119
P50226,1,1,34,1,1,54,37,55,131,None,131,112,112
Q96MC6,34,55,131,37,58,131,131,131,112,131,131,131,131
Q0ZGT2,36,36,34,80,36,54,54,36,36,54,119,54,34
Q8IUI8,55,55,55,55,55,55,55,55,55,55,119,55,55
Q14C87,27,27,27,27,27,54,54,54,54,54,54,54,54
Q6ZST4,18,18,22,22,26,22,None,22,34,34,112,22,34
P28068,1,5,26,None,34,18,26,26,26,34,34,26,34
Q6IPT2,22,22,18,18,131,22,None,22,22,22,131,22,18
Q8IWV8,37,80,80,84,84,119,112,119,112,119,119,84,112
Q96BQ5,34,34,37,34,37,37,34,34,37,37,37,34,37
Q15029,112,112,112,112,119,119,131,124,112,119,131,124,124
Q86TM3,5,5,54,55,5,5,119,55,55,119,131,131,131
P08183,22,37,112,80,21,131,119,131,131,131,131,119,131
P10275,34,34,26,26,34,34,54,34,34,55,55,55,54
P17844,34,119,112,131,119,131,119,119,119,119,131,131,112
Q9Y5B0,112,112,80,80,119,119,119,119,119,119,119,112,80
Q99700,34,112,34,80,34,112,55,112,112,119,119,80,55
Q9H0K6,124,131,34,54,37,131,119,131,119,131,131,131,131
Q8N5F7,26,112,34,80,18,119,112,112,112,112,119,112,34
P09131,34,131,34,34,34,131,34,131,34,131,131,131,131
Q12959,34,54,34,34,34,55,58,58,58,None,58,112,112
O75110,34,34,80,34,34,119,119,119,119,None,119,119,119
P11831,80,80,37,37,84,84,84,84,37,84,84,112,112
Q5XKR4,55,55,34,27,55,54,55,55,34,55,119,55,112
Q9Y5X0,34,27,34,55,55,55,34,55,112,112,119,112,119
Q9GZT6,34,37,112,112,112,112,34,112,112,112,112,112,112
ENSP00000388724,None,None,None,None,None,None,None,None,None,None,None,None,34
O43763,21,21,21,34,21,54,None,55,54,55,112,112,55
Q7Z2W9,131,54,34,54,131,119,55,58,119,119,131,112,112
Q14766,34,55,34,34,112,34,34,54,34,84,112,84,84
O95399,26,26,26,26,34,26,None,26,34,26,34,26,26
Q7Z4W1,58,58,37,119,131,131,131,131,58,58,131,131,112
Q8NEB9,119,119,112,119,119,119,119,119,112,119,119,119,119
P49286,21,21,55,37,34,54,55,55,80,55,55,55,54
P54252,27,55,37,37,112,112,112,112,112,112,112,112,112
P07202,34,131,27,36,37,131,34,131,55,131,131,131,131
P61201,119,119,119,119,119,112,119,119,119,119,119,119,131
Q9Y6F9,37,37,54,54,54,54,55,54,55,55,55,55,54
P20701,34,34,34,34,22,34,34,36,36,55,55,55,55
Q6SA08,37,37,55,119,55,54,55,54,131,119,119,119,119
Q9ULV1,55,55,55,55,55,55,54,55,84,55,55,84,84
Q15916,27,27,26,26,26,27,27,34,27,34,80,54,80
O14867,34,34,34,27,27,34,34,36,36,55,119,55,36
P08246,21,22,22,54,21,22,None,27,27,34,55,55,55
Q495M3,18,18,84,18,18,112,112,119,112,112,119,119,119
P34096,22,22,22,22,22,34,None,22,34,34,34,34,34
Q6PJW8,34,34,26,26,None,34,34,34,26,34,None,34,34
Q96RU3,34,58,55,34,55,84,58,84,112,84,119,119,119
Q5KSL6,18,112,18,18,18,18,58,58,112,119,119,119,119
Q96D09,18,18,18,18,18,55,None,18,18,34,55,54,55
Q8N635,80,54,54,54,55,55,55,55,55,54,55,112,112
Q9UER7,54,54,21,34,54,55,55,55,54,55,54,55,21
P21145,27,34,34,37,34,34,34,34,37,37,55,37,54
Q6UXK5,34,54,37,34,34,37,54,54,55,55,54,112,55
Q6PI47,26,26,26,26,26,112,119,55,26,112,119,112,112
P05166,131,131,131,131,131,131,131,131,131,131,131,131,131
Q13526,131,119,119,119,131,131,119,131,119,119,131,131,131
Q14157,34,54,34,84,34,54,34,55,37,55,54,55,37
A8CG34,None,5,27,119,1,34,34,34,34,34,80,54,131
P57081,112,112,37,37,119,119,112,112,112,112,119,119,112
P08620,34,34,34,27,34,34,34,36,34,55,55,55,55
Q9C030,18,18,18,34,18,54,None,18,112,34,131,54,112
Q8IYX8,27,27,27,27,55,34,None,37,27,55,55,55,55
Q8NEC7,131,112,54,54,131,112,58,58,54,58,131,58,54
P0C5Y9,None,None,18,18,18,None,None,18,18,119,119,22,21
Q9UJZ1,131,131,131,131,131,131,131,131,131,131,131,131,131
Q8N6D2,34,34,34,27,119,34,34,34,34,34,119,55,112
ENSP00000397329,None,None,None,None,None,21,None,80,37,112,None,112,119
Q96L42,34,131,27,34,34,131,55,55,119,None,119,119,112
Q53GL7,34,34,34,34,22,36,36,34,34,84,84,55,34
P08708,119,119,119,119,124,124,119,124,119,119,124,124,124
Q8N142,34,80,54,80,34,131,131,131,131,131,131,131,131
A6NJ16,1,1,27,1,27,22,None,22,27,5,34,34,34
Q9C0A6,80,34,34,34,112,80,34,55,80,80,112,55,34
P02461,22,22,27,80,26,26,27,18,58,55,131,55,58
Q9NSD9,131,131,124,124,131,131,124,131,131,124,131,131,131
Q9BQD3,112,55,34,34,55,112,55,55,112,112,55,112,112
Q3SY77,5,18,34,22,34,112,54,54,112,None,131,55,58
Q9BUN8,58,58,58,119,119,119,84,119,58,112,119,112,119
Q9NQX3,131,131,80,84,131,131,131,131,112,131,131,131,112
P35250,124,131,119,124,124,131,124,131,119,124,131,131,119
P05362,18,18,18,18,18,34,None,27,54,27,34,55,55
Q14587,21,21,18,34,18,21,None,21,119,54,18,80,84
Q9UIL8,34,34,26,26,26,26,34,34,37,37,55,37,112
Q9NUD7,37,37,21,37,None,37,None,37,37,37,None,54,84
Q4G0J3,119,112,54,55,55,112,58,112,112,119,119,112,119
A6NIU2,5,5,5,5,36,5,None,5,5,5,55,18,5
Q8N957,58,58,34,34,34,58,27,58,58,58,112,55,58
Q8NCN5,54,131,55,54,112,55,131,131,112,131,131,131,124
Q9H4L4,119,131,21,21,34,80,34,119,112,119,119,84,84
Q9H190,21,21,21,21,21,21,58,58,58,58,58,58,58
Q9H3M7,34,34,34,54,34,34,34,54,112,55,112,84,84
O95873,21,21,21,21,21,21,None,21,21,21,21,18,21
P69892,1,None,34,None,1,5,27,34,34,34,55,112,112
Q92503,34,55,55,54,55,119,119,119,55,55,119,119,119
O75947,112,55,55,80,112,112,22,55,80,55,112,112,112
Q96MF4,1,1,1,1,None,1,None,1,1,1,None,None,None
P62318,119,112,112,119,119,119,119,119,119,119,119,119,119
Q9Y256,119,112,55,112,119,119,119,119,119,119,119,119,84
Q5VZT2,1,1,1,1,None,1,None,1,1,1,None,1,None
Q5T4W7,22,22,18,22,34,27,34,34,22,34,34,34,27
Q8WVL7,131,55,54,55,119,58,131,58,37,119,119,112,131
Q16082,34,34,34,34,34,55,34,54,55,55,131,112,131
Q92851,34,34,37,27,34,37,34,55,34,37,55,54,131
P01766,None,None,34,None,None,None,None,34,34,27,34,34,34
Q8IVI9,55,55,55,55,55,112,55,55,119,58,119,119,119
A4D161,55,55,55,55,55,119,55,55,55,119,119,55,55
Q9HBW9,34,34,34,34,55,34,34,55,58,58,58,55,55
Q86VZ6,80,80,55,55,80,80,55,80,55,80,80,55,55
Q9Y2V7,119,119,112,119,119,119,119,119,119,119,119,112,119
Q01151,21,21,21,21,21,34,None,21,34,21,21,34,34
Q15818,34,34,34,34,34,36,55,37,55,37,55,55,55
A8MXK1,34,34,34,34,34,34,34,34,34,34,37,34,34
Q8IVJ1,34,55,55,55,80,124,80,124,80,124,80,124,124
O94812,54,54,54,54,80,58,55,58,119,58,80,55,58
Q8NHS4,55,55,55,55,55,55,55,55,55,55,119,119,55
P49593,84,58,55,55,119,131,34,119,37,None,131,80,131
Q8WZ42,37,37,34,36,None,54,55,55,54,None,None,36,37
P58335,34,26,34,37,34,131,34,37,112,37,37,36,54
Q99719,34,34,80,80,34,54,34,80,80,80,80,80,80
Q75QN2,112,112,54,54,112,112,55,112,112,112,112,55,54
O76013,22,22,21,21,22,22,None,34,119,37,112,37,37
O75342,21,80,34,21,22,112,112,131,131,131,131,112,131
P31350,54,112,131,80,119,131,131,131,131,131,131,131,131
Q5XG87,34,119,34,34,34,119,112,119,119,119,119,119,119
Q13613,34,34,34,34,34,34,84,119,112,54,119,55,119
Q8WTQ7,34,34,34,34,36,34,34,112,131,112,58,119,119
Q9UKQ9,21,21,21,21,21,131,None,21,131,131,112,80,80
Q8IWL3,131,131,119,131,131,131,131,131,131,131,131,131,131
Q8IWA5,34,54,55,34,119,119,112,119,119,119,119,119,119
Q2QL34,80,80,80,112,80,80,80,80,112,112,112,84,80
Q1L5Z9,34,80,34,34,34,131,None,131,80,112,131,112,119
O14524,36,55,34,54,58,58,55,55,55,55,58,55,55
Q9NRX2,131,131,54,131,131,131,55,131,55,131,131,119,112
Q6ZT52,34,34,34,54,34,54,34,54,54,54,58,55,54
Q6ZMV9,119,119,36,58,119,119,119,119,112,119,119,119,119
P13224,34,34,34,34,37,34,34,34,54,34,37,37,54
Q96EP1,119,119,37,84,131,119,119,119,112,119,131,119,119
Q96L11,21,18,21,21,None,21,None,18,21,21,None,18,21
Q9BZJ0,119,119,119,119,119,119,119,119,119,119,119,119,112
Q9UQD0,34,34,34,26,34,80,112,112,119,34,119,80,112
ENSP00000388672,None,None,None,None,None,36,119,112,None,112,119,80,36
Q86TV6,34,84,55,112,34,112,84,112,112,112,131,124,112
O60739,34,22,112,27,34,119,34,119,119,119,119,119,119
Q5TAB7,34,26,12,12,26,37,34,34,55,55,55,37,55
Q96G28,119,119,55,119,119,119,119,119,119,119,119,55,119
Q9Y279,22,22,18,22,22,26,None,26,22,26,22,54,55
Q05952,18,18,18,18,18,18,None,18,18,18,18,18,18
Q13901,112,58,55,112,119,112,21,80,80,112,119,112,112
P40227,34,55,119,112,119,119,119,119,119,131,131,124,119
Q8TD26,34,55,27,34,119,131,34,119,54,None,131,84,55
Q6IN84,131,131,131,131,131,131,131,131,112,131,131,131,131
O43490,55,55,55,55,58,55,54,55,55,55,58,55,55
Q5T8A7,34,34,26,80,34,27,27,27,34,34,34,27,27
Q8N4L2,34,55,37,37,34,54,55,55,55,55,55,55,55
Q8N485,34,34,34,34,34,34,34,54,34,55,55,54,55
P33763,21,18,34,21,21,21,None,18,21,34,112,36,84
Q96A00,34,34,21,34,34,34,34,34,34,37,54,54,54
Q8NGC1,22,21,27,27,18,22,None,22,37,22,34,27,27
Q8NFP0,12,1,12,12,None,12,None,1,12,12,None,12,12
O95677,34,54,34,34,34,112,112,112,54,112,112,55,55
Q15717,34,34,34,27,84,84,34,84,58,119,131,119,84
Q9NV88,112,112,84,84,112,112,112,112,112,112,131,131,131
Q9UH36,112,112,21,112,None,119,119,119,119,119,None,112,84
O15056,26,84,26,26,26,80,84,119,112,None,119,119,112
Q8N292,21,21,21,21,None,21,None,21,21,21,None,21,21
P26572,112,112,112,112,112,112,112,112,112,112,112,112,112
Q96RD3,1,1,34,1,21,1,None,18,37,34,55,34,26
Q9NUJ3,37,80,55,55,119,112,55,112,58,112,119,112,112
Q16143,34,34,34,34,34,34,34,34,34,34,34,34,34
Q04900,54,34,21,34,54,54,34,34,37,37,54,34,34
O95755,34,55,55,34,55,55,34,55,55,119,131,119,119
Q8IZ52,34,54,54,34,21,54,55,55,55,58,58,55,54
Q96D21,27,27,27,37,27,54,None,54,54,112,119,119,112
Q15327,34,34,34,34,119,80,36,34,34,119,119,112,131
ENSP00000403493,None,None,54,119,None,None,None,None,None,131,None,None,None
Q8WWI5,37,112,54,112,54,112,112,112,119,119,119,119,119
Q93050,55,119,112,124,131,124,119,119,131,131,131,124,124
Q9Y397,34,80,34,119,84,119,34,119,119,119,119,119,119
O96024,34,21,34,34,54,34,55,55,112,54,119,112,112
Q96PQ1,None,18,27,None,None,27,27,27,27,12,37,54,55
P51522,5,5,21,12,5,5,None,5,119,5,80,80,84
A6NCQ9,34,34,34,34,34,80,34,34,34,34,119,34,84
Q1AN28,1,1,1,1,None,1,None,1,1,1,None,None,None
Q96SI1,34,37,54,54,54,55,55,54,54,119,119,112,58
Q9Y6R9,119,112,34,36,119,119,119,119,119,119,119,37,55
Q8NH61,21,21,34,21,21,21,None,21,37,18,54,34,34
Q9UL49,26,26,26,26,26,26,None,26,26,26,26,26,26
O15131,34,37,112,112,34,119,55,119,119,119,119,119,124
O75388,1,18,18,18,18,18,22,18,22,22,55,55,55
Q7Z3E1,37,27,27,27,27,37,None,55,27,84,84,84,112
P43353,27,131,34,26,34,131,131,131,131,131,131,131,131
O75841,27,27,27,27,27,27,27,27,27,34,119,54,37
Q3MHD2,112,55,55,112,112,112,55,80,112,112,112,112,112
ENSP00000301171,None,None,None,None,None,None,None,None,None,None,None,112,37
B4DH36,None,None,None,None,None,None,112,None,None,112,112,None,None
Q9Y6M0,18,18,21,21,34,21,None,34,131,55,119,55,55
P82664,80,55,34,37,58,131,58,58,55,58,58,80,80
Q8NGV7,18,18,21,5,21,18,None,18,37,21,55,26,27
Q8TC44,34,119,119,34,27,119,119,131,112,124,131,131,131
P13985,None,None,None,26,None,None,None,None,None,None,None,None,None
Q96B21,34,112,37,112,112,112,54,112,112,54,112,112,112
P0CK97,None,None,22,22,None,None,112,58,None,112,None,112,34
Q7Z2Y8,84,84,34,22,34,112,None,34,112,34,34,34,84
Q6ZNB7,131,131,84,131,131,131,131,131,80,131,131,131,131
O15103,None,None,1,1,None,None,None,None,5,5,None,1,5
O95202,119,112,80,80,119,119,119,119,119,119,119,119,119
ENSP00000383186,None,None,None,None,None,None,None,None,None,55,None,84,36
ENSP00000389959,1,1,5,1,1,1,36,1,1,5,55,1,1
Q14699,26,34,34,26,26,55,34,34,34,34,26,34,26
P84090,112,112,112,112,112,112,112,112,112,112,112,112,112
Q86UN6,55,55,55,55,None,55,55,55,55,55,None,55,55
Q8TD07,18,5,18,18,18,18,None,18,12,18,34,34,34
Q5PT55,22,22,22,37,22,131,54,131,112,131,131,131,131
Q15620,18,18,21,18,18,21,None,21,37,26,37,27,22
Q8WZ92,18,18,18,18,18,18,None,18,37,22,37,26,27
P28908,26,26,26,26,26,26,None,26,26,26,58,26,55
Q99623,119,131,119,131,119,131,131,131,119,131,131,131,131
O00469,34,37,55,34,34,112,112,58,58,58,112,55,58
P31431,34,34,27,27,34,27,27,54,54,54,54,54,54
Q5VSG8,34,54,131,34,34,119,131,131,131,131,131,119,131
ENSP00000388079,None,None,58,None,None,54,119,84,112,119,119,119,119
O14522,34,34,34,34,55,80,54,37,54,None,119,84,112
P05976,34,36,80,34,34,80,58,58,131,119,119,119,80
A6NE02,26,34,34,26,54,54,54,54,54,54,54,54,55
Q8TCU6,34,36,34,34,37,112,80,80,58,58,131,84,84
Q99584,26,26,26,34,34,26,None,26,34,26,112,36,84
Q96IW2,34,54,21,21,27,34,54,54,55,54,55,54,55
P63162,18,18,112,21,18,119,119,119,112,119,119,112,119
Q9NP94,27,27,112,119,37,119,54,84,119,119,131,119,119
Q92637,None,None,12,None,None,None,None,22,54,27,None,55,55
Q8NGW6,21,21,21,21,21,21,None,21,37,22,34,34,27
P25103,34,80,34,27,37,36,80,80,80,80,80,80,80
O75888,34,34,21,21,37,55,37,34,34,34,37,22,55
Q15007,112,112,34,34,112,112,112,112,112,112,112,112,112
Q2KHT3,119,119,58,58,119,119,119,119,84,119,119,112,58
Q2VPK5,119,119,34,80,119,112,84,112,112,112,119,112,112
Q9P1F3,112,112,112,112,112,112,112,112,112,112,112,112,112
O60238,34,34,34,27,34,34,34,34,54,34,34,55,54
Q13685,119,119,112,131,119,119,119,119,119,119,119,131,119
Q9BT88,34,54,54,34,54,54,55,54,119,55,119,112,112
Q9NZN3,34,34,34,34,34,112,119,119,119,112,119,119,119
Q6TGC4,18,18,18,18,18,18,80,80,80,80,80,37,80
Q8NI37,119,119,119,119,119,119,119,119,112,119,119,119,112
P23760,34,34,34,37,34,54,55,54,54,55,119,54,112
Q8IYJ0,26,26,26,26,34,26,None,26,26,26,34,26,26
P11362,34,34,34,34,55,34,55,58,58,None,58,112,112
Q96L21,5,1,119,80,None,124,124,124,124,124,124,124,124
Q8N4H0,26,26,21,21,55,55,55,55,55,34,55,55,55
Q9NQR4,119,131,119,131,131,131,131,131,119,131,131,119,119
Q92743,27,131,34,131,34,131,131,131,112,131,131,131,131
ENSP00000405256,None,None,18,124,None,None,None,None,None,55,34,None,None
Q8TD06,27,34,34,27,27,34,None,34,34,58,131,112,131
Q9P1A2,119,119,1,1,None,119,119,119,18,119,None,119,119
Q9NQW8,27,27,27,34,34,54,27,58,112,None,34,119,119
Q96NY7,112,54,18,131,55,27,27,112,18,112,131,112,112
Q8IY85,22,22,5,5,21,22,None,22,22,22,21,22,119
Q9Y3C5,55,55,55,55,119,119,55,55,112,112,119,112,119
Q5BJH2,55,55,55,55,55,55,34,55,112,55,55,55,84
Q96GQ7,119,119,37,131,119,131,119,131,119,119,131,131,119
Q9H2C5,5,5,34,21,18,22,None,22,37,22,34,34,27
O95711,26,26,26,26,26,26,None,26,26,26,26,26,26
Q03393,131,84,84,131,131,131,131,131,131,131,131,131,131
A6NKL6,27,27,27,27,27,34,27,34,27,34,34,34,None
Q8TBF5,112,37,34,112,None,112,54,112,112,84,None,112,112
Q5TAP6,5,None,112,80,5,119,119,119,119,119,119,112,119
P10720,5,5,5,1,5,5,None,18,18,27,80,18,18
A3KMH1,131,131,54,119,119,131,119,119,119,119,119,131,119
Q99497,131,131,131,131,131,131,131,131,131,131,131,131,131
