,numDomains
Q96NZ9,1
Q8N7R0,2
A4GXA9,1
A6NDS4,1
Q15126,1
Q8IX94,1
O60841,4
O60840,3
P30050,2
O60844,1
Q8N7R7,2
Q9UMY1,1
Q9H0W5,1
Q05066,3
O43365,2
Q49AM1,1
O43364,1
Q86W42,1
Q9UHL4,6
Q96JK4,4
Q9Y397,1
Q49AM3,7
Q86V25,1
Q7Z4H9,1
Q9UN42,2
P13612,4
P13611,5
Q96NM4,2
Q9Y468,3
Q9NVS9,3
Q5JXM2,2
Q6IQ49,2
Q9Y3M2,1
Q9Y463,2
Q5VWP2,1
Q07108,2
Q9Y467,7
Q9Y466,2
A6NJI1,1
Q5TA89,3
Q86V24,1
Q9Y3P9,4
A6NJI9,5
P20160,2
P57796,8
Q15018,2
Q15019,9
Q8N2I9,3
Q12884,9
Q9UBZ9,8
A5D8V6,1
Q15011,2
Q15012,1
A7MCY6,2
O00555,3
Q7L0Y3,1
Q96S55,29
Q9BTV4,1
P45974,5
Q9BTV6,1
O15143,3
O15144,2
O15145,1
O15146,10
P09683,1
P09681,1
Q5EBL2,7
Q9Y5L2,1
Q8NGK9,2
Q9P1Z2,1
Q8NGK1,3
Q8NGK0,3
Q15973,6
Q8NGK2,3
Q8NGK5,3
Q8NGK4,4
Q8IVY1,2
Q8NGK6,3
Q5SXM2,2
Q8N370,1
Q8TDP1,1
Q8TAP8,1
Q86X45,3
J3QL48,1
Q6UXX9,1
Q76FK4,3
Q9HCU9,1
Q03828,1
P21741,2
Q6ZW31,1
Q8IY47,8
Q8IY45,4
Q86U42,3
Q9H2S6,2
Q8IY49,1
Q9H898,6
P78527,4
Q92766,7
Q86U44,2
Q7Z3E1,2
Q9H9A6,7
P49019,1
Q8TF09,1
P37231,3
Q9BZK3,2
P32754,5
Q8N954,3
Q9HB75,7
Q02410,3
Q99972,4
Q99795,8
Q02413,2
A6NML5,1
Q9P107,2
Q8IZV5,3
Q96AK3,3
F8WBI6,1
F8WBI7,1
Q01469,2
Q9P109,1
Q8WWV6,1
P15918,7
Q5VTT2,1
Q6UWV2,3
Q05516,8
Q6UWV7,1
Q5VTT5,10
Q6PCE3,4
P10398,6
I3L521,3
Q9UK55,1
P04141,1
Q4KMG0,7
Q16670,6
P83105,8
Q7Z6E9,7
P16930,2
Q7Z7B8,1
Q9H093,5
Q4KMG9,1
Q9H091,1
Q8NCD3,3
Q92887,18
Q9H095,1
Q86XW9,2
O43172,2
O43173,1
P19419,1
P02814,1
P02812,1
O43174,1
O43175,2
Q9Y3E7,2
P27352,2
Q9UBM4,5
P51608,1
P02818,1
Q8TF44,1
F2Z351,1
Q8N6U8,2
P62508,2
Q96LW2,3
Q96LW1,10
P62502,1
Q96LW9,8
Q8IWZ3,7
Q5VT97,1
Q14050,1
Q9Y6R1,3
Q14055,1
Q6ZWL3,1
Q9Y6R0,4
Q5VT99,9
Q5VT98,2
P35408,3
Q8WY91,3
Q8TAZ6,1
Q8TBY0,4
A0A539,1
Q9UK59,3
Q86Z14,2
Q9HCU0,5
Q86YM7,3
Q4G0W2,1
Q96HF1,2
A6NF83,1
O14960,1
Q8N7S2,1
O14965,4
O14964,4
O14967,1
O14966,8
O43396,2
Q7Z4H4,1
A6NF89,2
O43395,3
O43390,4
Q9H8M5,3
Q9GZW8,1
Q2TAA2,2
Q2TAA5,3
P09874,6
Q96LA5,6
Q9NUV9,7
Q7Z4H7,1
P09871,8
P04553,1
Q6YFQ2,1
O75015,5
Q96GX8,1
Q7Z7A4,4
O75019,4
Q5J8X5,1
Q6UWQ5,2
Q96FN4,3
Q7Z7A3,2
H3BSY2,1
O60279,2
Q9NZD1,2
A2RUT3,1
Q8IWU6,3
Q8IWU4,1
O60271,1
Q8IWU2,2
Q9GZU7,1
Q70YC5,1
P26006,4
A6NIH7,1
Q96DU9,7
Q96PQ5,1
Q96PQ7,8
Q96PQ6,11
Q6PIU1,3
Q96PQ0,1
Q6PIU2,5
Q8WWR9,1
Q8WXX7,1
Q8WXX0,14
Q8NEG5,6
Q15654,1
Q15652,1
Q15653,5
Q15650,2
Q15651,1
O95498,1
Q13433,1
Q13434,8
Q13435,3
Q13438,2
Q13439,1
O95490,7
O95497,1
A0PJX4,1
Q6DD87,12
P63272,1
Q6DD88,2
P11117,1
Q9BUY7,6
Q9HB15,1
F5H423,9
Q92879,6
A6NJT0,1
A8MT33,1
Q13557,8
P41567,1
Q13555,6
O95727,8
Q8NBI6,1
O95721,4
D6RIA3,1
Q96GD4,3
Q3SY56,3
P01893,5
Q96GD3,5
P01891,3
Q9H6I2,3
Q92874,2
Q8NHQ8,2
Q8NHQ9,4
Q8NGV0,4
Q9H9Q4,1
P36980,1
Q9UNA1,5
Q9UMY4,1
Q9NWY4,1
Q9NY87,1
Q9NX46,1
Q969G5,1
Q3SY69,5
P37059,4
P37058,5
Q6PD62,13
P50151,1
P50150,1
Q6UXP7,1
Q9UQB8,4
Q9HB19,5
Q9NX45,1
Q9UH92,1
Q96BJ8,2
Q13882,6
Q13885,3
Q13884,3
P33240,5
P33241,1
Q13889,1
Q13888,4
Q06889,5
Q9NQ87,2
Q9NQ86,9
Q9NQ84,1
P51798,2
Q01814,8
P51795,2
P0C672,1
P48643,1
P51790,2
P48645,1
Q8NBI5,1
P51793,2
Q6IEG0,1
Q96JC1,4
Q9BYH8,5
Q9NV70,2
Q9BYH1,4
Q9NV72,12
Q8IX30,7
Q9H0V1,1
Q9UQ72,7
Q7L211,11
Q92478,2
Q5VYY1,5
Q5VYY2,5
Q13404,2
P18428,2
Q9Y5F7,2
A7MD48,1
Q96JC4,12
Q5T6L9,1
Q86UF1,1
Q86UF2,2
Q9Y2Z2,7
Q13401,3
Q7Z304,1
Q9H2C0,8
Q6ZTN6,1
Q5TCS8,31
A0A024RAP8,3
Q5T0T0,3
Q12933,7
Q5TEC6,2
Q12931,3
Q9Y678,6
P07306,3
Q12934,1
Q5TEC3,8
Q9BV23,9
Q4KMZ1,1
O75077,9
O75618,1
Q9Y672,1
Q9Y673,3
Q68DN1,1
Q9UBB6,1
A6NHZ5,4
Q8NGU4,3
A8K7I4,5
Q8TDI0,10
Q9NY47,7
Q6DRA6,1
P08572,2
Q9C010,1
Q5SZJ8,1
Q9UBB9,4
P62879,2
Q9UIG8,4
Q8NGU1,3
Q9Y5F1,2
Q93008,2
P62873,3
Q8IYA7,2
P62877,5
P62875,1
Q96CX2,1
Q86WT1,13
A0PJE2,6
Q969L2,1
O75610,2
Q53EU6,1
Q8TAG5,4
P29508,1
O60476,1
O60477,1
Q8TAG9,1
O60479,2
Q92963,4
Q96JT2,2
Q96IS3,1
Q5JRV8,2
Q9HD34,2
P78357,5
Q5R372,4
Q9BTX7,3
Q8WZ42,15
Q6AHZ1,1
Q9H1H1,1
P0C851,2
Q86TH1,3
Q5SWL7,1
O95931,2
O95932,3
O95935,1
P09093,1
O95936,1
A0A5A6,1
Q8NFV5,1
P35368,4
P35367,2
Q5VV41,5
Q5VV42,3
P78352,8
Q6QHF9,3
Q3LI76,1
Q3LI77,1
P27986,5
P27987,1
Q3LI72,1
Q3LI73,1
Q3LI70,1
P27635,1
Q07820,1
B5MCN3,4
Q9NRS4,6
Q96I45,1
Q9UKQ2,9
P28360,1
Q56NI9,2
Q9P2H5,4
A0A075B6Q5,1
A0A075B6Q4,1
Q9P2H0,1
A5YM69,1
Q9BVM2,1
Q9NVN3,1
Q96BR9,6
O75223,2
P24723,6
P43628,3
P43627,3
P43626,4
P49281,1
P49286,3
Q8WW62,1
Q9UK61,2
Q6ZMY9,9
Q6ZMY3,2
Q86TC9,9
Q9NTM9,1
Q6ZMY6,8
Q9BWQ8,1
Q5JSL3,4
Q8IZR5,1
Q5MAI5,4
Q495T6,2
Q6WBX8,1
Q2NKX8,9
Q2NKX9,1
P05408,1
Q96QV1,3
P01242,1
P01241,1
Q6PHR2,4
P06213,6
P60827,2
Q8N0Z9,7
A6NCJ1,1
Q96SE0,5
Q8N743,4
Q8NI08,3
Q9UKU9,1
Q499Z4,5
Q8WU08,4
Q9UIF7,4
Q8N1L9,6
P01710,5
Q8WU03,4
P01713,3
Q17R98,4
P01712,5
Q8NEV8,1
Q06416,2
P14649,5
Q6AW86,7
Q9HC84,5
P01714,4
P05549,1
Q8N126,8
O75592,5
Q9UL63,8
Q8N122,6
Q8N123,4
P32322,3
P32320,3
P05543,1
Q8N128,1
Q8N129,2
P05546,2
Q8N392,1
P26583,3
P01719,5
Q7L8C5,2
Q8N423,4
P0CG29,6
P0CG24,13
P0CG22,3
P0CG23,7
P0CG20,1
P0CG21,1
O00471,1
A1L4H1,2
O95551,2
Q96GE9,1
Q96PC5,1
Q15370,2
Q5T8I3,1
Q5T8I9,6
P61513,1
Q86X27,2
Q96PC2,1
Q8N3H0,1
P03973,1
Q8WZA9,1
P22079,1
Q96RL7,3
Q9NYN1,3
A6NJ78,4
Q6IEZ7,2
Q8WXS3,1
Q5W0Q7,2
Q96HH9,2
P82664,1
Q96HH4,1
Q9NZF1,1
P60468,1
P82663,1
Q8IW40,1
Q8IXJ9,3
P0C6A0,1
P11586,3
Q9Y5H8,2
Q14CN4,3
Q9Y5H6,2
Q8NDH6,2
Q9H3S5,3
O95198,8
Q8NDH3,1
Q9Y5H3,2
Q8IXJ6,1
P33032,2
Q6UXS9,2
P21918,3
P38919,5
Q8WVF5,1
P21912,7
Q969T9,3
P21917,3
Q9NX63,2
Q16352,5
P62318,1
P12724,1
P07360,1
Q14CN2,5
P62312,2
P62310,1
Q9H1E1,1
Q9UQ53,1
Q8NHR9,1
P61758,2
Q6UWI4,1
P56880,3
O14713,2
P52701,6
Q2V2M9,1
Q9BRF8,2
Q9HD47,1
Q9HD40,3
Q14849,2
Q9HD42,2
Q9HD43,4
Q86WI3,7
Q86WI1,4
Q14847,5
M0R143,1
Q8ND30,3
Q01995,2
O14734,3
O14735,1
O14737,2
O14730,3
O14732,1
O14733,4
Q9NSP4,1
P22466,2
P62081,1
P22460,4
Q9UHB7,1
A8MVW5,6
Q5QJU3,1
Q9Y5Y6,6
B8ZZ34,1
A6NNC1,1
A6NEQ2,1
A6NEQ0,4
Q96A19,3
Q9BSA9,1
Q96DY2,1
Q9Y5Y3,3
P40394,2
Q9BZV3,1
Q07699,2
Q66GS9,2
Q9HAH7,1
Q9UGM1,2
Q9HBU9,1
Q8NCM2,9
Q9NR45,2
Q9NR46,5
Q7Z2K6,2
Q9HBU1,1
Q8NF50,3
Q8NCM8,23
Q9HBU6,3
Q8N7L0,1
P47869,2
Q6IA69,2
Q86VW2,1
Q96AB3,1
Q9Y6Y9,1
Q9NY99,2
Q8TAM1,1
P84090,1
Q9NUJ3,1
Q9NY28,5
P84095,4
Q9BWL3,2
Q9NUJ7,1
Q15465,3
Q15464,1
A4D256,5
Q15466,1
P34913,8
Q9P2U7,1
P34910,1
Q9UQG0,9
Q7L4E1,1
Q8IZ52,2
P49703,8
Q96L21,1
A1A4S6,6
Q03113,4
Q03111,1
Q9BZV1,2
S4R434,1
Q9HAH1,8
P13987,1
Q9BYR8,1
P13984,2
Q86UR5,3
Q9HC58,1
O60861,6
Q99732,1
Q9UBC9,1
P29803,2
O60869,4
P55316,1
Q9BRR9,5
Q8N8R3,1
P55317,3
Q8N8R5,1
Q8IWS0,2
Q8N8R7,1
Q5SV17,1
Q96DH6,4
Q96J01,7
Q96NS5,6
Q6UY09,6
Q96EE4,1
Q96J02,3
Q6IPM2,2
P25116,1
Q9P0G3,1
P08910,5
P08912,3
P08913,3
Q9Y4G6,6
P13671,5
Q719I0,2
P13674,5
Q13459,5
P52306,5
Q76I76,2
P02458,3
Q9NVX0,1
P55318,3
Q9NVX2,9
A8MXE2,2
P02452,3
Q96JM4,4
Q15072,15
Q9H4L4,1
O00571,2
O00570,3
Q8N2K0,7
Q15077,2
O00574,2
Q69YH5,1
Q9H900,1
Q15078,1
Q9UBC7,1
P17600,4
Q96S79,5
A5D8T8,3
Q8WWY6,1
Q8WWY7,1
O95238,2
O95239,1
O95236,2
O95237,2
Q9UM00,3
O95235,1
O95232,1
Q9UM07,3
O95231,2
Q71RC2,2
Q9H7E9,1
P51161,1
P51160,4
A0PK11,2
B4DXR9,11
Q9Y4K4,4
O15123,1
O15120,1
O15121,2
O15126,1
O15127,1
Q6P5W5,1
Q9BTX1,1
Q5M9Q1,2
Q8N434,2
Q9NUQ8,23
P32519,2
Q8TE12,3
A8K8V0,10
Q9UHG0,1
Q9H902,1
Q9UBK7,7
A6NGS2,2
Q8N357,6
Q8N1E6,8
Q9BRG2,2
Q8WVC0,1
Q5W041,12
Q8WVC6,3
Q9H2U9,8
P24539,2
P21728,3
Q9Y336,6
Q9UBK8,4
Q9Y330,10
Q9Y333,2
Q08477,1
P24530,4
Q8NBA8,1
Q92922,3
P24534,3
Q7Z7K0,1
Q9H2V7,4
Q6DJT9,6
Q9H492,2
Q9P2N7,8
Q8N490,2
Q9Y267,2
Q5TYM5,1
Q9H4Y5,6
Q9NXD2,2
Q58HT5,1
Q14627,3
A6NMB9,1
Q8N4Q0,3
Q8N4Q1,2
Q9NYQ7,11
Q04695,2
Q9P121,7
A6NMB1,6
P00326,3
P00325,3
R4GMX3,7
Q7Z6G3,6
P35790,3
Q8IZ08,3
Q86SG2,5
Q6UWT4,1
Q86XU0,10
Q5RIA9,8
Q8NGI1,3
Q8NGI0,3
Q8NGI7,3
Q8IYM9,12
Q8NH63,3
Q8NGI4,2
Q96HE8,1
Q8NGI9,2
Q8NGI8,2
Q8IYM1,7
Q8IYM2,1
Q9NZ52,3
Q6UE05,1
Q92604,1
Q8N6W0,4
O43159,6
Q6NUP7,3
Q15928,10
O43155,10
O43156,5
O43157,4
O43150,11
O43151,1
Q69YU3,5
Q9BUU2,3
A0A0C4DH32,1
A0A0C4DH33,1
A0A0C4DH30,1
A0A0C4DH31,1
A0A0C4DH36,1
A0A0C4DH37,1
A0A0C4DH34,1
A0A0C4DH35,1
Q92600,1
A0A0C4DH38,1
A0A0C4DH39,3
P86790,1
P86791,1
P46379,4
Q9H3Y8,1
O94985,3
O94983,9
Q4G0U5,1
Q6ZQV5,6
Q9H3Y0,1
Q6ZWE6,2
Q9ULB4,4
O94989,1
O94988,1
Q8TAX0,6
P42702,3
P42701,1
P42704,9
O60783,1
Q8NGZ2,2
O60784,2
Q9BSM1,9
Q8N428,5
Q9GZU5,7
O14949,1
O14948,2
Q96RD7,1
A6NKT7,11
Q9GZU2,8
Q13277,4
Q8N7Q3,12
Q9NRD5,5
Q6MZT1,1
Q9GZU8,1
O14944,2
Q13275,5
Q9ULC3,8
Q2TAC2,1
Q96FL8,2
Q2TAC6,2
Q9Y3Z3,3
Q5SXJ2,1
O75078,8
Q13183,2
O43196,3
Q8IZU9,6
Q8IZU8,2
O75072,1
Q6IED9,1
O75071,1
O60258,1
O60259,3
O75074,2
Q8IZU0,1
Q8IWW8,3
Q6T311,6
Q6T310,3
Q4LE39,3
Q8NBR6,1
Q96C55,8
Q9HCZ1,6
Q8IWW6,6
P35498,5
Q8NFA0,10
A8MRT5,1
P26022,3
Q38SD2,15
P61326,1
Q96MM7,1
A6ND01,1
Q9UHR4,4
P61328,1
Q9UHR6,1
Q9H9J4,2
Q15678,6
Q9H2W1,1
Q49MG5,1
Q96AW1,1
O75886,5
Q15672,1
Q6PI26,1
P98194,7
A2A288,1
O75884,5
A0JNW5,1
P63252,3
Q6P4H8,4
P23610,2
P59510,9
Q13451,15
P98198,5
Q13454,3
P23219,1
Q96HJ5,1
O75881,1
Q5JSS6,1
Q8WV92,1
Q96P63,2
Q15582,1
P04280,1
Q96M86,12
Q96GF1,10
Q96M89,1
Q96T25,4
Q13530,1
Q9NYF3,1
Q13535,9
P13866,1
Q9NWR8,2
P13861,2
Q9P2B2,5
Q9NP59,1
P11245,1
Q12986,2
P48729,2
P10415,3
P48723,5
P31937,7
Q6PIW4,7
P31930,2
Q3SY89,2
Q3SY84,4
H0YJW9,1
P61266,4
P31939,2
Q7Z3C6,1
Q6GYQ0,2
A8MYV0,1
Q96BH3,2
Q6UXV0,1
A8MTJ3,3
A8MTJ6,1
Q8TBK2,2
P33260,1
P33261,1
Q9UBT2,5
P0C617,2
Q6ZN16,5
Q6ZN17,3
Q6ZN18,3
Q6ZN19,8
Q15907,11
Q9H5F2,1
Q5TGY1,3
P19835,2
P68431,3
Q96J87,3
Q9BYV6,9
Q15413,11
Q9NV56,1
Q2I0M4,6
Q96DN2,4
Q14982,6
Q9BYV9,4
P19838,7
P11940,10
Q30KQ6,2
Q30KQ7,1
P12111,5
P12110,4
Q30KQ2,1
Q30KQ1,4
Q9BVS5,8
Q9Y663,2
Q5FYB1,2
Q9Y2T1,3
A2IDD5,2
Q30KQ8,1
P00995,3
Q12947,1
Q96AT9,2
Q96CS3,3
Q86UE8,2
Q96T21,1
Q96AT1,1
O75956,1
Q05C16,5
Q9UQ90,10
P18405,3
Q9UBL9,1
Q9H0X9,2
Q9H0X4,2
A1YPR0,5
Q9H0X6,2
Q86SQ0,3
Q7Z5J1,4
P55795,4
Q9C035,11
Q14353,2
Q12918,1
Q9NQQ7,3
Q5D862,2
Q86TU7,2
Q96EG1,2
Q6DKI1,2
Q12912,1
Q12913,6
Q9UBD0,1
Q8N883,12
P58743,3
Q9UBD5,1
Q9H7Z7,6
F5H5P2,4
Q9UBD6,1
Q9UBD9,2
Q7Z5J4,2
Q8WXG1,3
P03915,3
P09529,2
P09525,2
Q969R8,3
P49643,1
H0Y858,8
Q96FG2,1
Q75V66,1
P61011,19
Q147X3,7
Q86WR0,1
B9A6J9,1
Q86WR6,1
Q86WR7,1
A0PJK1,1
A2RTY3,2
Q96A54,1
Q6VVX0,1
Q9BY42,1
Q96FF7,1
O60412,3
Q96BX8,1
P07585,8
Q8TAE7,4
Q8TAE6,1
Q8NCR0,1
Q6PKC3,9
Q96IQ7,5
Q96IQ9,3
Q14D33,1
Q9NYB0,2
A0A0A0MS10,3
Q6ZUA9,2
Q86TN4,1
Q9H1J7,1
Q9GZS3,6
Q9H1J5,1
Q8WVV4,1
Q8N1B4,3
Q8IZ69,20
Q9NRQ2,1
Q9Y316,1
Q9Y4I5,1
Q3LFD5,2
Q9NRQ5,6
Q6P1J6,2
Q5SYC1,3
A0A075B6S9,5
S4R435,2
Q3LI54,1
Q969Z4,1
P20648,8
A0A075B6S3,4
A0A075B6S2,5
P14210,4
P20645,3
Q562E7,2
A0A075B6S6,4
A0A075B6S5,5
A0A075B6S4,5
Q9NRM1,1
Q701N4,1
Q6NZI2,1
Q9P2J3,8
O00410,7
E5RI56,2
Q701N2,1
Q9P2J8,10
Q9NRG1,1
P28340,3
P28347,1
A8TX70,8
Q92599,8
Q05952,1
Q9BZ76,6
Q7Z5L9,2
P53602,1
Q9H116,8
Q7Z5L4,2
Q7Z5L7,9
Q86VP6,12
Q6ZMG9,2
Q7Z5L0,1
Q7Z5L3,3
Q7Z5L2,2
Q96RD0,2
Q9BTW9,3
Q9Y3M8,3
Q96GY0,3
Q96RD1,2
P30874,5
P30876,7
Q5T1J5,2
P30872,4
A6NCL2,1
Q9BTP7,2
Q8N720,5
A6NCL1,1
A6NCL7,5
Q96T76,3
P20393,2
P05423,1
P20396,1
Q9H9K5,2
Q6PHW0,1
Q9NYS7,3
Q9ULP0,3
P06239,6
Q9UKS6,6
Q8N0X2,1
O95918,5
Q8N0X7,2
Q96QT6,3
Q4VNC1,7
Q8NEH6,1
Q9Y3T6,2
Q9P270,1
O43561,1
Q8WVV9,5
Q643R3,1
Q9NP55,1
A0A183,1
Q9Y3T9,1
P67775,1
Q9NVZ3,1
Q8N9W6,4
Q8N9W5,2
Q8N9W4,1
P32302,3
Q99619,2
Q99616,1
Q8TEA1,7
Q99615,15
Q8TEA7,5
Q99613,2
Q8N9W8,1
Q01094,1
Q8NB46,5
Q6PI48,4
Q92890,1
Q6PI47,1
Q7RTZ1,4
P0CG08,2
Q6UX68,1
Q969F1,1
Q8WW43,2
Q9P219,1
P0CG00,6
P0CG01,1
Q9Y2K2,3
Q8NB42,7
P0CG04,6
P0CG05,4
P0CG06,5
A5PLK6,1
O15481,3
O15480,2
Q71F56,2
O15482,1
O15484,3
Q5VT25,6
O15488,2
Q5VXD3,3
P51814,14
Q52LW3,2
Q14139,2
Q5M9N0,2
Q9NYL2,5
H7BZ55,2
Q9NYL5,1
Q9NYL4,1
Q8IV01,1
Q9NYL9,1
Q8IV03,1
Q8IV04,1
P53667,6
Q9BYP9,2
Q969M7,2
Q9NP56,1
K7ENM7,7
A6NM28,14
Q5SQ80,6
Q96RJ0,2
Q96RJ6,1
Q86WW8,1
Q14157,3
Q14154,1
Q14155,7
Q14152,1
Q14153,1
Q14151,4
Q96HJ3,1
Q14409,2
Q14159,2
P21281,4
Q9Y5J9,1
P21283,1
Q9HAU0,3
A7E2U8,1
H3BQZ7,7
P36021,1
Q9Y5J1,3
Q9H2W6,1
Q9Y5J3,2
P0C6C1,5
Q9Y5J6,1
Q9Y5J7,1
P16109,3
P19338,4
Q6IE37,7
O43451,3
Q9BY78,3
Q13237,7
P19622,3
P19623,3
P16104,2
Q86VU5,5
P04920,3
Q16378,1
Q9BZY9,10
Q96JP2,4
Q13606,2
P62330,9
A0A075B6M9,1
Q0D2K0,3
P62333,18
O14556,3
P0C7M6,1
Q0D2K5,1
H7C417,3
Q8N2I2,8
Q8WUI4,1
Q96S53,2
P13796,8
Q9UD71,2
P13797,7
Q15013,1
Q13601,3
Q96MV8,1
Q969F0,1
Q15014,1
Q9BZ95,4
Q9NWW7,1
Q9UDY4,2
P41134,1
Q9UDY6,11
O95402,1
P58173,4
A6NNA2,2
P58170,3
Q9UDY8,6
Q8WTZ4,1
Q8N5P1,1
Q96A72,1
Q96A73,1
Q96A70,3
Q9Y2L6,4
Q17RR3,3
Q9BTV5,2
O95406,1
Q12756,5
A8MVU1,6
A6NEW6,1
P36537,6
Q14642,2
Q86YT5,2
Q8IXL6,1
Q8IXL7,1
Q8IXL9,1
Q9UJT2,2
Q86YT9,6
Q9NWB6,1
P30273,2
Q9NR28,1
P45973,3
Q5JVX7,2
Q8NCC5,2
Q9NR23,2
Q53EL6,2
P30279,3
Q8NCC3,3
Q96KR7,1
Q96KR6,1
Q5J5C9,1
Q14644,5
Q96KR1,4
P07550,3
A6NC42,1
Q96D03,1
Q8TD16,3
Q9P2W9,2
P34972,2
P13473,2
Q8TD17,10
P49720,1
P49721,1
Q9P2W1,8
Q96C92,3
B7ZAQ6,2
Q96C90,1
Q9H6K1,1
Q6S5L8,2
P60866,1
Q9BV20,1
Q9H6K5,1
Q9H6K4,1
Q03135,1
Q8NGE0,2
Q06323,2
O60888,1
Q8TDB8,4
O60885,1
O60884,4
Q6PJG6,3
Q07326,1
O60880,1
O60883,1
O60882,6
Q3MJ16,2
Q8N2N9,6
P50583,1
Q3MJ13,2
Q76MJ5,6
Q9Y5H1,2
Q9UBT6,4
Q4G0I0,1
Q96EC8,1
Q9P0X4,2
Q9P2E9,2
P06753,7
P06756,4
Q9H4G4,1
Q9BUB5,3
Q9BUB4,1
Q9BUB7,1
Q4AC99,2
Q9Y4I1,3
Q86SF2,5
Q9HBW9,6
Q00994,1
Q8NGK3,4
Q6DN12,5
Q9H8X2,1
Q69YJ1,1
A9QM74,10
Q3KR16,2
Q9UKT4,3
Q9UKT5,3
Q96H20,1
Q96H22,1
Q5VZ03,3
Q15058,2
Q15059,2
Q9UM22,1
Q96S99,4
Q15054,1
Q96S97,1
Q15056,3
Q15057,8
O00591,2
O00590,1
Q15052,7
O00592,1
O95218,1
O95219,2
Q9UNN4,1
Q68DK7,1
Q9NQV6,8
Q8WWW8,2
Q8NFW5,2
O95210,1
Q05BV3,6
Q9H7C9,1
O95214,1
Q96EZ8,2
Q8WWW0,3
P55055,2
Q9BTZ2,5
Q96E40,1
Q5T280,1
Q8NHJ6,4
Q9P1A6,1
Q9NVI7,11
Q9H857,1
Q93052,1
Q93050,1
Q8NFZ5,2
Q9UGP5,7
Q5W064,4
Q9NX18,2
P31327,13
P62937,1
P31323,2
Q05D32,1
P31321,2
Q8N594,2
Q92902,1
Q8IY85,1
Q8IY84,5
Q9H853,1
P24557,1
A0A087WUM0,3
Q6P2H8,1
Q86U86,4
Q8NFW8,2
Q6NZY7,2
P21709,9
Q8NFZ4,2
Q16633,1
Q70EK8,1
Q70EK9,3
Q93077,2
Q08257,4
Q9Y315,1
Q9Y314,3
Q86WA6,9
Q9UKY0,2
C9JQL5,1
Q8N4W6,2
B7ZC32,3
P01160,1
Q149M9,7
Q8N4W9,11
Q8NGE9,3
Q96N38,13
Q9P2X8,1
P43897,2
A8MXK1,3
Q9UGH3,1
P62684,5
P09758,1
P15954,1
P17643,1
P80419,1
Q9H583,6
Q8IYS5,2
Q8IYS2,1
Q8IYS0,1
Q8IYS1,2
Q7Z6A9,4
Q14232,1
Q6P2Q9,8
Q8IYS8,1
Q9NRR2,2
Q03112,7
Q8NGG8,2
Q6B9Z1,1
Q8NGG5,3
Q8NGG4,3
Q8NGG7,3
Q8NGG6,2
P08590,3
Q8NGG0,2
Q8NGG3,2
Q86XS5,1
O43609,1
P53582,2
Q15942,2
Q9ULS6,3
O43602,1
O43603,5
Q68CZ2,3
Q8N6Y0,1
Q68CZ1,2
Q5EG05,1
P40939,3
Q14093,1
Q92670,10
Q92673,5
Q9BYB0,11
Q5VVB8,1
Q9NPP4,2
Q9H720,1
P35442,7
P35443,8
O75581,8
O75586,1
Q92769,1
A1L020,7
Q9BYB4,1
Q99933,2
C9JE40,1
Q8TC92,3
Q3LIE5,2
P20073,1
Q8TC99,2
Q9ULJ7,5
Q99496,9
Q9Y606,1
A8MPP1,3
Q92949,1
Q567V2,1
Q96HI0,2
P0CK97,1
P0CK96,3
P0CE71,6
O75054,9
Q92947,4
O75056,1
Q147U7,1
Q9H321,1
O75051,5
O75052,1
Q9H322,1
Q9HC21,1
Q2TB10,8
Q96FB5,1
Q9H329,4
Q92945,6
Q9NQ79,6
Q8IWQ3,5
Q9HCX4,8
Q9HCX3,8
Q6P179,3
Q8NAT1,1
Q8WWA1,1
Q9H9D4,9
Q8IZS6,1
A0A075B6H8,3
A0A075B6H9,5
P19105,7
Q92765,2
A6NFI3,8
Q5JQS5,4
A0A075B6H7,5
A0A075B6H5,5
Q15612,2
Q92543,3
P10827,2
P10826,2
Q15617,2
Q15614,2
Q15615,2
Q99217,1
Q96MK3,2
Q15619,2
Q8N3L3,1
P10828,2
Q9NVH0,1
P26045,8
P59534,1
P54727,7
P59536,2
P54725,6
Q13470,2
P23677,1
Q13472,4
P59533,1
O95455,7
O95452,3
O95453,3
O95450,10
Q99424,4
H3BUS1,1
Q99426,2
P11488,3
P42858,6
P42857,1
Q9HAN9,1
P11487,1
Q9NVH1,2
Q9NZQ9,1
Q14584,11
Q9ULD6,1
Q6P582,1
A6NCQ9,11
Q6ZNR0,1
Q9UHK6,1
Q96M69,6
Q8N5C1,1
Q2VPK5,1
Q5W5X9,11
Q8TAE8,1
Q8WWH4,7
Q2T9J0,2
Q96M60,1
Q96S44,6
Q13519,1
Q86YR7,5
P31947,2
Q13510,2
Q4G163,3
Q13516,1
Q13515,1
P36941,1
Q9BWC9,1
Q9P104,2
P48741,4
P48740,6
P48742,3
P48745,4
Q5TG30,1
Q9UHP7,2
Q7Z2W4,2
Q6W0C5,1
Q96PU5,3
P80748,5
Q9UBP4,2
Q8IXR9,1
Q96PU9,1
Q96PU8,2
Q8N5C8,2
P80217,2
Q5MJ10,1
Q9UHP9,1
Q9NVN8,3
Q96BF6,2
Q9H7M9,3
Q8N4S9,3
P34896,2
P34897,1
P42226,5
Q9UL51,4
Q7Z699,2
Q7Z698,2
Q8NH81,2
Q6ZN79,4
Q8NH87,2
