,InParanoid,InParanoidCore,OMA_Groups,OMA_Pairs,PANTHER8_LDO,RSD,EggNOG,Orthoinspector,Hieranoid_2,EnsemblCompara_v2,PANTHER8_all,Metaphors,PhylomeDB
Q9H8T0,17,16,5,3,6,15,16,13,17,15,47,11,17
Q7Z699,1,7,2,1,2,1,3,4,4,18,16,3,4
Q8IXZ2,15,16,1,3,10,18,8,9,10,18,10,18,2
P35579,1,1,0,18,5,17,6,9,36,1,10,11,41
Q9NZI6,1,4,3,4,1,9,4,5,6,17,10,4,16
Q92600,5,4,10,8,3,2,4,2,3,5,3,4,4
Q8N9Z0,0,0,0,0,3,0,1,0,32,2,18,16,16
Q8WY50,1,1,1,1,1,1,1,1,1,18,1,1,1
Q8N4Y2,1,8,4,2,9,0,6,6,8,8,9,1,6
P00747,3,3,3,4,3,8,7,7,2,28,3,3,19
Q13444,2,5,2,11,4,2,10,9,6,1,8,14,13
O00750,3,13,13,3,3,11,20,25,10,26,21,17,27
Q9NPH9,4,4,4,4,4,4,1,4,4,4,4,4,4
O75155,0,0,28,23,1,25,5,14,13,6,9,8,7
O60244,9,10,6,6,8,6,6,8,18,5,8,12,4
P19971,42,43,46,43,43,43,43,43,43,43,43,46,43
Q5U649,1,1,1,1,1,0,1,0,1,0,1,0,1
Q3KNT9,1,1,2,2,1,1,1,1,1,1,1,2,1
Q9HB09,5,5,0,0,1,5,5,5,0,5,1,0,0
P55209,0,4,13,21,5,7,6,6,5,24,5,7,7
Q14318,21,5,8,7,2,7,5,6,6,24,31,43,49
Q12792,2,9,17,21,9,12,3,6,12,8,9,6,10
Q8NGZ4,5,5,5,5,5,5,1,5,9,6,6,6,6
Q68DE3,3,3,3,3,50,2,3,2,3,2,50,2,3
P50454,1,0,0,7,0,0,0,0,0,50,38,49,44
Q14093,0,0,1,20,0,0,1,0,0,58,0,20,1
P01040,3,3,22,3,0,23,1,19,17,18,16,16,19
A1L3X0,1,1,9,21,5,13,1,14,17,21,18,23,4
Q12791,4,14,5,5,19,42,20,17,19,20,18,25,17
Q8IYT2,19,19,3,3,5,19,4,3,21,16,18,3,6
Q8IX21,6,6,2,2,10,4,5,4,6,4,10,1,4
Q9UIU6,5,6,2,2,4,10,5,5,6,9,6,25,28
Q9UJT9,20,5,7,21,3,19,15,8,18,19,39,11,6
Q96NY9,5,7,12,8,5,5,8,6,9,5,5,7,6
Q9UFV3,0,0,0,0,1,0,1,0,0,0,1,1,1
Q14938,3,3,3,3,2,8,13,4,2,4,5,2,5
O00445,0,0,0,0,3,1,4,9,29,10,17,17,19
P78347,0,0,0,0,0,0,0,1,0,2,0,24,0
Q9Y2H9,1,21,4,23,3,24,3,18,49,16,7,10,16
Q9BYJ1,0,21,3,4,0,20,18,42,43,49,43,17,47
Q96CQ1,0,11,11,20,7,9,7,5,4,4,7,6,7
Q969E3,1,2,1,2,1,1,1,1,1,1,1,1,1
Q5T7M9,1,1,1,2,1,6,1,5,1,5,4,3,3
A8MVA2,1,1,1,1,1,1,1,3,16,30,2,25,61
Q9HCU9,4,0,10,4,3,21,6,10,10,7,8,16,17
Q53RT3,11,3,3,3,55,12,3,3,3,3,55,11,3
A8MUV8,1,0,1,1,0,0,1,0,33,2,4,6,18
P59090,0,0,0,0,1,0,1,0,0,0,1,0,1
P07305,18,18,11,18,6,13,8,7,14,19,9,18,13
Q5XLA6,1,1,6,1,1,1,1,1,6,6,1,9,5
P50914,10,12,18,15,4,3,6,3,2,6,4,4,7
O15120,54,15,1,49,0,40,34,34,18,37,14,17,15
Q99708,24,25,2,2,25,19,2,23,5,22,25,28,31
Q9BSW2,1,2,5,2,1,6,5,6,2,9,8,6,5
O60508,2,2,9,5,2,2,2,2,25,4,2,3,26
Q8NI36,2,3,4,4,3,2,6,3,5,3,3,27,29
P29144,40,42,14,10,41,40,41,41,13,41,34,9,41
Q96ME7,2,2,0,0,3,3,3,3,3,3,47,6,9
P26599,3,6,1,3,1,21,16,14,13,22,18,18,16
Q2M2I5,0,0,1,0,1,2,3,2,30,2,20,1,3
O75478,10,3,18,3,6,12,9,7,7,8,5,9,6
O95568,9,12,2,2,9,8,13,9,9,8,9,7,33
P16591,2,6,1,2,2,22,2,4,19,22,23,10,19
P40305,0,0,0,8,0,0,1,4,8,29,24,7,0
A6NCW3,1,1,1,1,1,1,1,1,1,0,1,1,1
Q9H5F2,12,12,8,12,2,12,12,12,12,12,2,12,12
Q3LI63,0,0,16,0,1,0,1,0,0,9,1,2,1
Q8TBX8,5,23,30,4,4,12,4,19,23,22,22,16,17
Q8NH40,1,1,1,1,1,1,9,1,6,1,3,2,2
Q8NFF2,6,6,7,0,27,47,23,18,34,49,39,44,44
Q6ZMW2,4,4,4,3,4,16,1,4,28,23,17,14,19
A6NFY4,3,3,3,12,3,1,6,4,3,6,4,5,7
Q9BSJ6,2,3,2,2,0,2,1,2,3,3,0,2,2
Q02763,2,2,3,3,3,1,2,8,22,1,7,16,16
O75019,0,0,5,1,1,6,1,4,6,3,2,6,10
P20336,1,2,0,0,1,7,3,3,4,21,33,11,10
Q9Y4E5,2,1,0,0,5,6,1,6,1,7,20,6,1
O95373,0,3,10,18,7,7,6,6,5,16,7,7,7
P20151,0,0,2,0,0,0,1,0,61,59,5,12,22
Q5JS54,26,12,13,28,1,25,13,12,27,12,1,13,13
Q8NFF5,43,46,7,7,6,16,44,24,22,6,15,15,14
Q06323,2,2,2,2,2,25,2,21,17,20,16,21,24
Q9NXE8,11,13,15,15,10,9,12,13,12,8,10,12,9
Q7Z7A4,13,14,5,3,12,12,12,12,14,12,11,12,4
Q8N7P1,3,8,3,10,3,1,1,19,25,20,44,15,17
Q7Z4S9,3,3,3,4,2,2,5,2,6,3,2,11,1
Q6ZQR2,11,11,10,10,1,10,10,10,24,10,1,10,10
Q9Y466,4,1,3,4,2,2,2,3,3,4,2,2,2
Q9GZP4,3,7,6,5,4,6,4,3,4,4,4,7,11
Q96KB5,6,5,8,6,6,5,5,5,5,5,38,19,5
O14519,0,8,0,0,3,5,5,5,6,6,3,5,6
Q9ULV8,1,11,14,11,2,32,8,14,13,14,23,8,9
Q8TAF5,1,0,0,1,0,0,1,0,0,0,0,0,0
Q8N0S2,1,1,0,0,4,3,4,3,4,3,4,32,35
P47901,2,2,9,5,2,4,1,7,12,6,7,5,7
Q8IYL9,0,0,0,2,2,0,4,0,0,1,9,2,3
Q9GZZ9,15,15,16,20,15,39,15,15,15,28,23,16,14
Q9HBT6,1,1,1,1,1,1,1,1,1,4,42,5,3
Q701N4,1,1,13,13,1,1,1,1,1,59,3,28,1
P05120,1,1,26,5,1,52,33,48,40,52,38,49,51
O95684,23,22,3,8,18,19,11,20,7,19,18,21,23
Q502X0,23,9,1,25,4,24,25,22,9,7,36,46,48
Q86UY6,13,19,23,3,35,11,16,14,10,12,35,10,10
Q8N9H8,19,21,11,10,7,46,7,19,20,19,37,19,21
P15086,1,50,1,20,1,7,1,34,10,52,29,37,37
Q70IA6,5,4,16,17,2,4,4,4,6,22,5,12,5
Q5JT25,0,0,35,0,0,0,10,32,32,25,30,19,13
Q96GR2,2,52,1,50,1,44,49,42,41,39,37,44,45
Q14683,9,15,12,36,11,26,10,28,13,1,17,26,14
Q8NF37,1,22,23,23,15,22,18,16,20,19,14,19,16
P58304,7,7,1,1,5,3,4,3,1,17,18,3,24
A8MVG2,4,2,6,4,3,2,1,2,6,3,3,8,10
P35544,3,3,1,4,1,5,15,6,2,27,1,20,22
Q6TFL4,0,0,1,0,0,0,0,0,19,4,17,17,50
P50570,2,2,5,2,3,7,15,15,5,20,3,2,10
Q96CN4,5,10,5,23,3,19,19,9,6,23,8,11,11
A2RU67,8,6,2,9,5,6,2,7,3,2,5,6,7
P42336,2,7,7,3,1,15,19,19,22,20,18,18,19
Q86V48,4,4,4,4,4,3,3,3,4,6,7,9,25
P22888,2,27,3,3,5,4,3,5,6,7,5,3,21
P06737,1,0,40,26,0,43,22,22,29,43,22,15,12
P34903,2,2,2,1,1,1,1,4,51,56,45,2,2
Q16385,1,1,0,0,0,3,1,2,2,0,0,2,1
P02100,0,3,2,0,1,3,5,0,1,4,1,41,41
Q32ZL2,3,3,2,3,6,7,1,8,7,8,9,19,5
Q9NVV9,7,1,1,6,1,1,5,1,6,7,4,1,1
P07438,0,1,4,1,0,0,1,0,1,6,4,6,5
Q5VZL5,2,7,1,1,5,5,4,2,5,3,5,3,5
ENSP00000411520,1,1,0,1,1,1,1,1,0,0,1,1,0
Q9UKD1,1,1,1,1,7,1,1,5,6,6,7,5,2
P40121,23,23,24,23,1,28,1,26,22,20,14,20,22
Q92541,15,13,19,13,9,11,15,14,10,8,9,10,8
Q5T8I9,19,19,1,2,42,41,41,41,24,41,42,17,45
Q8N910,0,0,0,0,1,0,1,0,0,0,1,0,1
Q92786,4,4,0,0,2,3,2,2,4,5,2,3,0
Q5T035,0,0,0,0,0,0,1,0,0,5,17,6,0
Q9NZU5,1,1,1,1,7,0,0,5,6,25,7,5,14
Q9P003,9,13,12,10,3,8,6,8,7,6,8,8,7
Q9H5J8,1,1,1,1,0,0,1,0,0,0,0,0,1
A1L188,2,2,2,2,1,2,1,2,2,2,1,2,2
Q14686,7,7,3,19,19,2,3,3,3,10,19,5,3
O14603,0,0,0,0,0,0,1,0,0,0,0,0,0
Q14254,5,47,2,6,37,11,2,43,37,38,32,36,38
P78317,0,0,0,0,9,16,6,0,17,21,9,21,14
Q9UL46,1,1,1,23,1,1,1,19,22,20,15,19,23
Q9H1B4,3,1,3,4,1,12,8,13,16,20,13,9,9
Q96RJ6,10,10,2,3,5,6,6,5,1,7,5,4,8
Q92900,29,32,12,12,7,27,7,6,7,1,15,8,8
Q9ULM6,1,2,12,20,8,17,6,4,9,17,31,5,7
Q96A65,11,11,21,14,11,7,9,7,10,6,11,6,9
Q6UXE8,1,1,5,1,1,5,1,8,8,6,4,11,12
Q9H1V8,2,1,1,2,1,51,1,4,28,43,39,4,4
Q86Y97,0,19,0,0,0,15,8,12,14,16,8,10,14
Q9NQ66,2,7,2,9,6,16,4,7,20,23,10,11,15
Q8IZQ1,7,18,6,19,6,13,8,8,11,1,11,9,13
Q9HBH5,18,53,9,10,19,34,18,31,38,44,38,48,49
P54284,2,2,3,2,1,1,6,6,6,4,2,3,4
P55290,1,1,1,10,1,0,0,0,1,0,44,6,6
ENSP00000409486,1,1,1,1,1,1,1,1,1,1,1,17,16
P30281,1,9,4,26,2,7,4,6,8,28,17,17,17
Q9C0J1,2,2,3,24,2,2,2,10,25,3,19,25,23
Q6NUJ5,5,9,5,5,5,4,6,9,10,8,26,9,4
O14498,0,4,0,3,5,4,4,3,0,9,5,47,52
Q5VYP0,1,1,1,1,1,5,1,2,3,3,1,1,3
Q8TDI8,3,3,2,1,4,2,3,10,21,10,6,9,8
Q96MV8,18,17,1,25,0,21,14,5,10,26,2,12,16
Q96GN5,0,1,0,0,19,9,21,19,20,20,19,5,4
Q63HM9,0,4,6,0,0,19,18,12,11,19,7,15,16
ENSP00000401239,1,1,18,18,1,1,1,1,1,35,1,1,1
P10144,1,0,6,2,0,1,5,0,50,7,1,8,10
P59894,3,3,3,3,1,14,15,14,3,13,1,2,8
Q6IMN6,8,9,3,3,3,2,2,5,3,5,7,7,4
Q9Y5E5,2,1,3,2,1,3,7,2,10,5,8,8,7
P40967,2,2,4,4,2,2,5,2,2,2,8,2,2
Q96RR4,2,15,9,3,1,21,11,9,44,12,26,8,7
Q13185,0,6,6,0,1,22,1,3,21,30,13,19,20
P53675,3,3,30,3,7,34,7,10,11,22,8,11,8
Q96IJ6,34,37,12,17,8,32,34,22,28,26,21,38,14
Q9BT23,17,9,7,9,1,5,3,18,15,22,17,17,18
Q460N3,7,6,8,8,3,21,7,35,26,24,20,22,26
Q9Y5S1,0,0,0,0,0,9,1,9,0,5,14,0,0
Q9NTM9,38,40,44,42,38,37,41,37,38,37,38,39,37
Q96CP2,1,1,1,1,1,1,1,1,1,3,1,1,1
Q9GZZ7,1,1,2,1,3,1,2,1,1,3,8,2,3
Q1RN00,4,4,4,4,1,4,1,4,4,4,1,1,1
Q9Y2I7,9,8,14,9,6,6,3,5,4,7,16,5,5
O43747,5,4,12,14,1,4,2,1,3,12,1,3,2
Q6ZRR7,19,20,0,21,1,22,20,18,18,1,43,14,16
Q8N4T8,39,50,1,46,45,27,48,28,12,21,45,34,17
O95295,5,8,7,6,16,5,5,6,20,5,16,14,18
P62820,7,11,9,16,4,4,25,4,4,23,29,10,0
Q2M2I8,19,15,1,25,4,15,10,10,2,8,3,8,10
Q9Y6R4,18,11,8,8,8,16,12,8,9,1,36,9,10
P83105,0,55,0,57,3,54,1,28,24,45,18,39,43
Q9H6Z4,1,14,1,6,4,10,1,8,8,7,5,7,16
P07451,0,0,26,0,0,9,1,4,45,51,35,18,50
O14640,3,2,2,9,2,2,1,2,3,6,4,4,4
Q9H208,1,1,6,1,1,3,1,6,11,1,1,2,4
A8MW95,0,0,14,26,2,31,9,19,21,10,7,12,10
P10619,19,15,32,24,6,32,18,8,7,16,45,19,48
A6NJB7,1,1,2,2,1,1,1,1,1,1,1,5,1
P29323,4,4,3,4,3,3,2,4,4,10,4,17,3
Q9GZN1,8,10,9,11,7,9,6,10,8,11,12,4,7
Q8N3Z3,37,45,1,52,39,27,23,30,36,31,39,28,31
P25874,0,0,29,29,1,0,20,23,23,21,17,18,19
Q12849,1,26,4,3,1,0,2,19,23,24,14,20,19
O15198,1,1,0,1,0,5,0,2,1,4,1,1,1
Q8N3F8,3,9,4,20,0,4,7,3,19,2,17,3,5
Q8IV45,7,7,7,6,1,7,7,7,7,11,1,9,12
Q9UQF2,2,11,3,3,5,5,5,5,10,5,5,5,6
Q14249,3,41,10,39,27,31,3,31,33,49,27,33,36
Q9Y6M1,1,7,4,24,2,23,2,2,2,1,13,11,2
P43243,0,0,2,2,0,1,0,0,0,1,0,0,0
Q8N2G8,50,24,0,0,50,51,24,24,50,52,50,24,24
P23634,1,1,30,11,46,43,19,31,3,45,46,29,34
Q16280,1,2,6,1,1,25,16,2,15,1,17,17,15
Q9HD45,15,15,16,16,15,15,14,15,13,16,15,17,16
Q9H3K2,9,9,13,10,9,7,6,7,7,6,29,10,11
P78316,10,10,9,8,10,7,5,4,7,7,10,7,7
Q9ULK6,3,9,12,12,6,20,5,13,20,22,36,13,14
O60927,17,5,4,9,9,12,2,2,13,8,9,16,8
Q86SX3,5,1,5,5,1,4,6,2,5,4,1,4,4
P57059,1,8,1,1,0,51,0,21,34,8,3,44,23
O95466,4,4,5,3,4,7,23,26,6,1,8,14,21
A6NCL1,1,1,1,1,1,1,5,1,1,1,1,1,1
Q6UW49,1,1,1,1,1,1,1,1,1,1,1,0,1
P30532,0,0,0,6,0,0,0,8,7,11,44,1,3
Q16890,1,0,0,1,0,0,0,6,3,7,3,2,2
P01189,0,0,1,0,0,0,0,0,0,0,0,0,0
P03891,45,47,7,49,33,41,1,46,7,47,33,33,34
Q86U02,0,0,0,10,0,0,1,0,10,10,10,0,0
Q9UKS7,1,1,3,9,4,0,2,0,22,0,4,2,12
A2RRD8,0,0,0,0,0,0,1,0,28,0,16,17,20
Q14206,1,7,2,1,3,10,5,2,5,5,7,11,12
O00746,4,3,44,27,3,33,3,36,3,51,24,18,19
Q76KD6,1,0,0,0,0,0,1,3,0,3,5,5,0
Q96FT7,5,4,12,5,3,6,7,9,9,11,7,3,6
Q5W150,0,0,0,0,1,0,1,0,0,0,1,0,1
Q2VPJ9,2,3,3,2,4,2,4,1,4,2,4,2,3
O14893,16,17,15,13,15,16,13,16,16,16,15,15,14
ENSP00000417759,1,1,1,1,1,1,1,1,1,1,1,13,14
P49356,6,4,14,14,5,3,3,5,6,6,5,1,1
Q6ZRI8,2,2,7,6,2,2,18,21,25,11,6,9,25
Q9NUJ1,43,50,50,51,50,49,48,48,47,49,50,4,48
P56817,22,5,7,22,5,5,5,5,5,16,7,15,18
Q9NQ40,6,4,3,2,1,2,1,1,1,2,1,1,1
Q86SH2,4,6,3,4,3,3,11,4,3,4,3,3,4
P49763,2,0,3,3,1,8,8,2,3,2,17,8,5
Q69YN4,18,18,7,4,19,3,3,3,18,3,19,3,4
Q8IVW6,3,4,2,3,18,20,2,3,7,6,18,3,9
Q9Y6N8,2,1,1,1,1,2,1,1,1,3,42,4,4
Q8NF67,0,0,0,0,0,0,1,0,0,6,11,1,1
P00813,40,40,46,40,4,34,4,33,37,41,44,43,47
Q7Z6K4,8,10,10,29,23,9,9,9,51,9,23,17,51
Q6GYQ0,2,5,5,6,6,21,21,18,16,19,6,13,16
P08962,6,4,8,7,4,4,5,5,19,8,18,4,15
Q9H7R5,0,0,5,6,0,17,1,3,29,11,16,15,18
Q9H2J7,2,2,7,2,1,19,0,5,29,42,39,3,3
Q8N159,40,45,9,9,42,42,51,41,9,42,42,14,9
Q8N1V2,16,16,17,17,15,16,16,16,17,16,15,41,16
ENSP00000403147,7,7,1,1,1,1,7,1,18,7,1,2,1
Q9NQT4,11,12,18,12,15,7,15,12,7,6,27,20,19
Q9Y5J9,16,8,21,18,39,15,6,15,12,25,38,10,8
Q9NP71,4,10,3,4,3,16,5,6,20,7,21,5,24
A6NGB9,20,18,2,8,10,3,2,4,14,28,10,18,3
Q9NPI5,3,20,8,21,3,16,11,15,6,7,31,36,37
Q9Y5J6,7,4,11,11,7,6,6,6,6,6,7,15,11
P78563,4,14,15,14,7,15,15,15,10,18,6,8,12
P53667,2,4,6,2,1,12,12,13,4,18,38,15,40
O60609,0,0,0,2,0,0,1,0,6,2,6,3,3
P24592,6,6,1,1,5,5,1,5,5,5,55,4,10
O14782,2,2,27,1,1,1,5,21,18,18,16,17,16
P01720,1,1,7,1,1,1,1,8,1,6,22,24,22
O43889,1,1,1,1,3,11,8,9,10,10,19,27,9
Q86UW6,18,8,4,4,4,42,22,40,8,49,37,13,3
Q4KMG9,1,1,1,1,1,1,2,1,1,1,1,1,1
Q12765,0,8,0,0,0,8,51,47,23,50,43,47,46
Q8WW36,1,1,0,0,1,30,22,22,21,24,1,24,27
P62987,8,10,10,12,1,9,13,9,4,50,1,10,24
Q6UWJ8,0,0,1,0,0,0,1,0,1,6,3,1,3
P62899,12,9,8,10,8,8,4,4,3,5,8,10,8
Q92598,0,18,18,0,4,16,2,6,5,5,10,23,22
Q8NA69,10,5,3,10,1,8,8,4,10,8,1,7,9
Q969J5,1,2,2,1,0,1,1,2,1,2,1,1,2
P86397,51,58,6,58,46,49,54,52,49,51,46,45,45
Q9UFC0,6,7,7,7,4,6,6,6,7,6,43,4,7
Q8WWZ3,3,3,1,1,1,3,2,2,3,2,1,3,3
Q96RL7,6,12,21,19,8,19,5,5,6,19,8,3,11
Q2NKJ3,3,3,0,3,3,2,3,2,2,2,3,2,2
Q99549,28,4,2,29,3,9,9,9,10,26,43,22,52
Q8WYQ3,4,20,22,24,3,17,7,14,15,12,10,7,9
P21817,9,8,6,7,6,25,7,29,10,24,26,7,10
P52209,18,17,24,24,2,13,22,13,15,13,17,20,18
Q8WUY8,5,5,3,0,52,4,5,3,3,3,52,3,0
P02462,4,3,8,3,7,2,6,7,5,1,42,5,8
Q9H0H0,16,16,3,14,16,16,15,15,16,15,16,12,13
Q5T7N3,27,1,3,2,2,0,1,4,1,5,8,22,18
P01563,0,0,2,0,0,9,1,0,4,7,1,1,1
P25942,2,1,2,4,4,12,4,10,2,12,10,21,30
Q8NAB2,0,0,0,0,0,0,0,0,21,6,19,19,23
Q969X5,21,21,18,20,3,20,20,20,22,16,5,19,17
Q13724,40,38,13,11,12,11,10,10,11,10,11,11,9
Q96AY4,47,50,9,7,7,44,6,45,47,48,38,41,24
P58340,3,8,2,3,2,8,10,5,4,6,22,4,4
A0A0C4DGB4,1,1,18,18,1,4,1,5,32,3,7,17,12
P51654,1,1,1,1,1,1,2,5,4,4,4,3,4
Q01850,1,1,1,0,5,7,1,5,5,5,5,22,18
P30990,0,0,0,0,0,0,2,0,0,0,0,0,0
Q9BS40,1,1,2,2,0,1,1,1,1,1,0,1,1
Q5T2W1,1,1,1,1,8,1,1,1,1,9,8,4,6
Q6IF63,1,1,1,1,1,1,1,1,5,1,1,1,1
P08069,2,4,6,2,1,5,3,3,14,1,3,15,5
Q9C0I1,1,8,1,1,4,1,1,5,5,8,19,13,22
Q29983,1,1,8,1,1,1,2,4,3,3,1,4,2
O75920,0,0,0,0,4,19,1,0,0,2,16,22,26
Q969K3,1,5,6,2,0,17,0,2,12,5,16,3,13
Q6ZN92,0,0,0,0,1,0,1,0,0,0,1,1,1
P03952,1,3,1,0,0,53,7,9,1,24,4,6,21
Q96T23,22,10,4,21,4,5,6,21,26,6,20,6,3
Q9UPT8,26,23,9,6,3,15,23,23,8,20,15,20,1
Q9NZD1,0,0,5,2,0,0,1,0,5,1,0,6,8
Q96GX9,26,10,13,33,29,25,6,28,34,30,29,16,12
Q6ZN66,3,2,1,1,1,3,24,21,22,21,20,21,20
P14649,5,0,23,0,0,0,5,3,49,28,9,14,8
P30536,5,25,46,42,9,35,7,38,35,38,34,41,36
Q13268,2,2,60,56,2,52,57,28,48,17,36,42,46
Q13936,4,4,10,3,6,8,7,3,20,22,10,9,19
Q9UKM7,11,12,20,15,8,7,7,8,10,10,33,10,8
Q9H1M4,3,3,3,3,0,3,1,3,3,3,1,3,0
Q9Y2R9,22,34,1,1,16,19,27,25,7,25,16,8,10
Q96P71,1,4,1,1,8,1,13,9,10,10,8,3,8
P78332,0,31,0,4,0,0,3,2,18,25,11,14,20
P34947,0,5,6,5,1,4,3,18,45,16,1,15,14
P63316,1,3,1,3,21,1,1,1,52,24,21,25,23
Q5JSP0,2,2,3,2,2,9,23,23,20,24,23,23,24
Q9BV44,43,44,7,6,39,40,18,44,4,45,39,40,44
O95084,1,2,1,8,1,0,6,6,48,5,6,6,6
Q6IEZ7,1,1,2,1,1,1,1,0,6,4,1,4,2
P98164,3,2,2,2,0,2,1,2,1,3,18,2,16
Q9H853,0,0,17,35,1,0,1,0,0,25,1,24,20
O60909,0,0,0,6,0,6,0,16,16,23,6,18,7
P54852,3,4,3,5,3,3,3,3,3,3,8,3,3
Q96J94,6,22,22,6,2,17,21,17,18,26,43,21,22
O95361,3,6,1,10,7,6,6,5,28,5,52,8,5
A6NDE4,1,1,0,1,0,38,1,11,36,60,47,21,26
Q5VU36,1,1,1,1,1,1,1,2,3,3,1,1,3
Q96FB5,14,5,5,3,4,4,4,18,4,17,15,12,12
Q2M329,27,26,7,27,25,23,25,24,26,22,25,24,28
Q9UGU5,4,5,1,1,1,3,3,3,7,3,2,3,1
Q9BXE9,0,10,3,5,0,7,1,4,3,6,3,6,6
Q9UI72,0,0,0,0,1,0,1,0,0,0,1,1,1
ENSP00000380660,0,0,0,2,24,0,1,0,17,15,24,26,36
O95563,12,9,13,14,7,7,6,5,5,7,7,6,6
Q8NFQ5,0,0,0,0,0,0,1,0,3,19,16,21,20
O60469,1,1,6,2,6,4,9,4,5,4,5,5,16
O94968,2,2,1,1,1,1,6,4,1,16,1,6,7
Q9BZ19,9,9,8,8,10,9,9,9,9,9,10,21,7
Q16526,4,5,8,3,8,42,45,29,42,21,45,46,49
P30487,1,1,1,1,1,1,1,1,1,1,1,1,2
Q8NAV2,1,1,1,1,1,1,1,1,1,1,1,1,1
Q8TAD8,14,15,17,15,10,12,9,12,13,11,34,9,11
Q5TGP6,2,2,4,4,2,1,1,1,2,1,21,10,22
Q6PCB5,2,7,1,2,2,5,4,4,7,6,5,5,9
Q8N2S1,12,3,4,25,3,2,9,10,24,19,21,20,29
P0C842,12,1,1,1,1,59,60,1,12,1,1,17,17
Q96TA2,9,10,0,2,6,26,33,6,6,13,14,8,7
Q9HBJ8,1,1,1,0,1,1,0,0,1,0,1,4,0
Q0JRZ9,4,6,6,16,22,10,4,10,16,15,22,18,21
Q6UW32,3,0,3,3,1,3,1,3,0,2,1,3,3
O00590,3,3,3,13,3,3,1,3,3,3,4,11,10
Q5TEV5,0,0,0,0,1,0,1,0,0,0,1,0,1
Q99607,3,3,1,0,0,7,2,5,0,9,1,4,4
O94818,1,5,0,2,1,5,4,4,7,9,5,6,1
P24278,2,2,0,3,4,0,0,1,2,4,17,1,3
Q8N3J5,14,8,8,24,8,49,22,15,9,1,23,12,12
Q8WXA3,2,1,11,2,1,23,3,17,15,3,45,23,48
Q8IUQ4,8,8,19,5,2,18,7,19,18,23,17,20,22
P56975,8,1,2,2,2,2,2,2,2,1,11,2,1
Q8NGK9,3,3,8,1,1,3,1,4,11,4,3,3,3
P22694,6,5,21,4,1,18,11,8,37,25,31,15,14
Q9HAU6,1,1,1,1,1,1,7,21,16,16,6,7,8
Q8TAC9,1,0,1,24,1,0,0,21,15,22,15,18,16
Q9HB19,0,0,0,0,18,0,1,16,0,0,18,17,16
Q9H7Z6,17,19,8,18,13,13,16,13,14,14,13,13,15
P09936,2,7,18,2,2,26,2,6,7,18,6,6,8
Q13203,0,0,3,3,0,0,1,1,10,5,38,3,6
Q9HCJ1,7,7,1,7,7,7,7,7,7,7,7,1,7
Q8NGA4,1,1,6,8,0,0,3,5,6,5,12,1,1
Q96BV0,3,40,1,26,5,2,1,2,31,7,8,15,20
Q14586,0,0,0,0,0,0,1,0,28,15,22,15,17
O15218,2,2,2,2,2,2,2,2,2,2,2,2,5
O95456,15,6,0,0,2,4,4,5,4,4,2,5,5
P43166,0,6,5,0,0,47,6,1,42,49,35,17,49
Q5VVY1,0,18,21,0,0,17,0,3,9,5,2,3,2
Q8N412,25,7,7,7,7,25,7,7,24,7,21,21,23
Q96SM3,2,3,3,2,1,2,2,24,21,21,43,19,50
Q5VUR7,1,1,1,1,1,4,1,4,16,4,1,19,50
Q8NGR9,2,2,2,2,2,2,1,2,8,5,3,5,4
O60381,0,0,0,0,5,5,5,5,0,5,5,3,0
Q14C86,18,20,5,5,0,17,14,16,4,15,0,5,14
Q6VN20,1,1,1,2,1,15,8,6,11,15,8,6,10
A6NKF7,2,2,2,7,1,2,1,2,2,3,1,6,2
P15812,2,2,2,3,2,2,2,4,4,3,2,4,4
Q12830,22,22,7,6,4,25,5,2,21,18,8,8,8
Q9BZL4,5,24,5,4,4,8,4,10,17,8,17,19,8
P49913,2,1,1,2,0,0,1,0,0,0,0,0,1
Q6ZVZ8,5,9,10,15,33,8,9,8,8,5,56,23,13
Q9H7X2,1,1,1,1,4,4,1,1,4,1,4,1,5
Q13520,0,24,26,3,0,0,1,36,16,55,26,45,27
Q9Y257,2,2,3,2,2,22,10,6,17,1,29,17,18
Q9H426,0,1,0,1,0,0,4,3,7,6,2,5,6
Q5H9M0,1,5,1,1,1,5,2,2,4,2,3,2,2
Q8TD84,3,8,1,2,3,7,7,5,6,3,7,3,17
Q149N8,15,18,9,10,14,11,4,8,9,15,14,5,6
P22894,1,1,1,12,1,2,28,4,23,1,2,26,28
Q9H898,1,1,1,1,2,6,7,1,5,3,20,5,20
Q96LW2,10,10,10,10,4,10,4,10,10,6,6,22,6
P32298,1,1,2,1,1,1,1,17,44,21,2,14,11
Q9H210,5,4,2,5,2,2,1,2,7,5,3,2,3
Q7L4E1,1,4,2,6,4,2,2,2,4,3,4,2,4
Q04760,35,43,43,41,32,25,34,28,32,34,32,33,40
Q52LJ0,2,5,7,8,14,9,21,4,6,18,14,3,5
Q5TBA9,6,13,6,24,11,20,6,9,12,10,11,10,11
Q9UQV4,0,0,0,2,0,0,1,0,10,9,21,4,8
Q9H1K4,5,3,27,2,3,20,3,6,19,20,18,19,16
P60484,17,12,7,4,7,13,17,6,15,16,7,9,17
Q96DU7,4,10,0,0,2,8,13,13,5,4,6,12,16
O14770,0,4,1,1,22,23,14,11,22,20,22,15,20
Q9NWW6,1,10,2,21,6,16,1,17,8,12,31,38,15
